Ensayo, Estimulo, Respuesta, Correcto, Aciertos, Errores, Hits,, Rechazos,, Falsas alarmas,, Omisiones,, 
76,23,s,1,65,12,1,,0,,0,,0,,
145,23,s,1,128,18,1,,0,,0,,0,,
195,23,s,1,176,20,1,,0,,0,,0,,
267,23,s,1,243,25,1,,0,,0,,0,,
269,23,s,1,244,26,1,,0,,0,,0,,
9,24,s,1,9,1,1,,0,,0,,0,,
69,24,s,1,58,12,1,,0,,0,,0,,
75,24,s,1,64,12,1,,0,,0,,0,,
146,24,s,1,129,18,1,,0,,0,,0,,
154,24,s,1,137,18,1,,0,,0,,0,,
196,24,s,1,177,20,1,,0,,0,,0,,
217,24,s,1,197,21,1,,0,,0,,0,,
21,25,s,1,19,3,1,,0,,0,,0,,
49,25,s,1,40,10,1,,0,,0,,0,,
104,25,n,0,91,14,0,,0,,0,,1,,
135,25,n,0,120,16,0,,0,,0,,1,,
141,25,n,0,124,18,0,,0,,0,,1,,
277,25,s,1,251,27,1,,0,,0,,0,,
301,25,s,1,274,28,1,,0,,0,,0,,
0,26,s,1,1,0,1,,0,,0,,0,,
26,26,n,0,23,4,0,,0,,0,,1,,
46,26,n,0,37,10,0,,0,,0,,1,,
226,26,n,0,205,22,0,,0,,0,,1,,
230,26,n,0,208,23,0,,0,,0,,1,,
299,26,s,1,272,28,1,,0,,0,,0,,
325,26,s,1,297,29,1,,0,,0,,0,,
36,27,n,0,31,6,0,,0,,0,,1,,
89,27,n,0,77,13,0,,0,,0,,1,,
138,27,n,0,122,17,0,,0,,0,,1,,
242,27,s,1,220,23,1,,0,,0,,0,,
291,27,s,1,264,28,1,,0,,0,,0,,
303,27,s,1,276,28,1,,0,,0,,0,,
305,27,n,0,277,29,0,,0,,0,,1,,
6,28,s,1,6,1,1,,0,,0,,0,,
20,28,n,0,18,3,0,,0,,0,,1,,
38,28,n,0,32,7,0,,0,,0,,1,,
45,28,n,0,37,9,0,,0,,0,,1,,
116,28,n,0,102,15,0,,0,,0,,1,,
239,28,s,1,217,23,1,,0,,0,,0,,
284,28,n,0,257,28,0,,0,,0,,1,,
