Ensayo, Estimulo, Respuesta, Correcto, Aciertos, Errores, Hits,, Rechazos,, Falsas alarmas,, Omisiones,, 
24,15,s,1,25,0,1,,False,,False,,False,,
144,15,s,1,142,3,1,,False,,False,,False,,
163,15,s,1,161,3,1,,False,,False,,False,,
178,15,n,False,175,4,False,,False,,False,,1,,
223,15,s,1,217,7,1,,False,,False,,False,,
238,15,s,1,232,7,1,,False,,False,,False,,
76,16,s,1,75,2,1,,False,,False,,False,,
91,16,s,1,90,2,1,,False,,False,,False,,
97,16,s,1,96,2,1,,False,,False,,False,,
170,16,s,1,168,3,1,,False,,False,,False,,
195,16,n,False,189,7,False,,False,,False,,1,,
235,16,s,1,229,7,1,,False,,False,,False,,
324,16,s,1,316,9,1,,False,,False,,False,,
64,17,s,1,64,1,1,,False,,False,,False,,
81,17,s,1,80,2,1,,False,,False,,False,,
124,17,s,1,122,3,1,,False,,False,,False,,
141,17,s,1,139,3,1,,False,,False,,False,,
148,17,s,1,146,3,1,,False,,False,,False,,
184,17,s,1,181,4,1,,False,,False,,False,,
186,17,s,1,183,4,1,,False,,False,,False,,
14,18,s,1,15,0,1,,False,,False,,False,,
23,18,s,1,24,0,1,,False,,False,,False,,
58,18,s,1,58,1,1,,False,,False,,False,,
63,18,s,1,63,1,1,,False,,False,,False,,
107,18,s,1,106,2,1,,False,,False,,False,,
123,18,s,1,121,3,1,,False,,False,,False,,
204,18,s,1,198,7,1,,False,,False,,False,,
13,19,s,1,14,0,1,,False,,False,,False,,
31,19,s,1,32,0,1,,False,,False,,False,,
133,19,s,1,131,3,1,,False,,False,,False,,
182,19,s,1,179,4,1,,False,,False,,False,,
194,19,n,False,189,6,False,,False,,False,,1,,
260,19,s,1,254,7,1,,False,,False,,False,,
265,19,s,1,259,7,1,,False,,False,,False,,
92,20,s,1,91,2,1,,False,,False,,False,,
131,20,s,1,129,3,1,,False,,False,,False,,
185,20,s,1,182,4,1,,False,,False,,False,,
191,20,s,1,188,4,1,,False,,False,,False,,
234,20,s,1,228,7,1,,False,,False,,False,,
244,20,s,1,238,7,1,,False,,False,,False,,
281,20,s,1,275,7,1,,False,,False,,False,,
3,21,s,1,4,0,1,,False,,False,,False,,
69,21,s,1,68,2,1,,False,,False,,False,,
134,21,s,1,132,3,1,,False,,False,,False,,
135,21,s,1,133,3,1,,False,,False,,False,,
262,21,s,1,256,7,1,,False,,False,,False,,
287,21,s,1,281,7,1,,False,,False,,False,,
322,21,n,False,314,9,False,,False,,False,,1,,
100,22,s,1,99,2,1,,False,,False,,False,,
187,22,s,1,184,4,1,,False,,False,,False,,
190,22,s,1,187,4,1,,False,,False,,False,,
202,22,s,1,196,7,1,,False,,False,,False,,
273,22,s,1,267,7,1,,False,,False,,False,,
311,22,s,1,304,8,1,,False,,False,,False,,
316,22,s,1,309,8,1,,False,,False,,False,,
20,23,s,1,21,0,1,,False,,False,,False,,
86,23,s,1,85,2,1,,False,,False,,False,,
201,23,s,1,195,7,1,,False,,False,,False,,
214,23,s,1,208,7,1,,False,,False,,False,,
219,23,s,1,213,7,1,,False,,False,,False,,
247,23,s,1,241,7,1,,False,,False,,False,,
257,23,s,1,251,7,1,,False,,False,,False,,
27,24,s,1,28,0,1,,False,,False,,False,,
127,24,s,1,125,3,1,,False,,False,,False,,
200,24,s,1,194,7,1,,False,,False,,False,,
205,24,s,1,199,7,1,,False,,False,,False,,
280,24,s,1,274,7,1,,False,,False,,False,,
312,24,s,1,305,8,1,,False,,False,,False,,
320,24,s,1,313,8,1,,False,,False,,False,,
5,25,s,1,6,0,1,,False,,False,,False,,
16,25,s,1,17,0,1,,False,,False,,False,,
56,25,s,1,56,1,1,,False,,False,,False,,
108,25,s,1,107,2,1,,False,,False,,False,,
173,25,s,1,171,3,1,,False,,False,,False,,
298,25,s,1,292,7,1,,False,,False,,False,,
304,25,s,1,297,8,1,,False,,False,,False,,
37,26,s,1,38,0,1,,False,,False,,False,,
39,26,s,1,40,0,1,,False,,False,,False,,
103,26,s,1,102,2,1,,False,,False,,False,,
164,26,s,1,162,3,1,,False,,False,,False,,
177,26,s,1,175,3,1,,False,,False,,False,,
267,26,s,1,261,7,1,,False,,False,,False,,
332,26,s,1,324,9,1,,False,,False,,False,,
71,27,s,1,70,2,1,,False,,False,,False,,
112,27,s,1,111,2,1,,False,,False,,False,,
146,27,s,1,144,3,1,,False,,False,,False,,
220,27,s,1,214,7,1,,False,,False,,False,,
242,27,s,1,236,7,1,,False,,False,,False,,
272,27,s,1,266,7,1,,False,,False,,False,,
308,27,s,1,301,8,1,,False,,False,,False,,
34,28,s,1,35,0,1,,False,,False,,False,,
96,28,s,1,95,2,1,,False,,False,,False,,
153,28,s,1,151,3,1,,False,,False,,False,,
166,28,s,1,164,3,1,,False,,False,,False,,
283,28,s,1,277,7,1,,False,,False,,False,,
293,28,s,1,287,7,1,,False,,False,,False,,
309,28,s,1,302,8,1,,False,,False,,False,,
11,29,s,1,12,0,1,,False,,False,,False,,
33,29,s,1,34,0,1,,False,,False,,False,,
77,29,s,1,76,2,1,,False,,False,,False,,
130,29,s,1,128,3,1,,False,,False,,False,,
237,29,s,1,231,7,1,,False,,False,,False,,
254,29,s,1,248,7,1,,False,,False,,False,,
325,29,s,1,317,9,1,,False,,False,,False,,
52,30,s,1,53,0,1,,False,,False,,False,,
83,30,s,1,82,2,1,,False,,False,,False,,
99,30,s,1,98,2,1,,False,,False,,False,,
114,30,s,1,113,2,1,,False,,False,,False,,
142,30,s,1,140,3,1,,False,,False,,False,,
229,30,s,1,223,7,1,,False,,False,,False,,
266,30,s,1,260,7,1,,False,,False,,False,,
8,31,s,1,9,0,1,,False,,False,,False,,
60,31,s,1,60,1,1,,False,,False,,False,,
85,31,s,1,84,2,1,,False,,False,,False,,
116,31,s,1,115,2,1,,False,,False,,False,,
175,31,s,1,173,3,1,,False,,False,,False,,
193,31,n,False,189,5,False,,False,,False,,1,,
243,31,s,1,237,7,1,,False,,False,,False,,
40,32,s,1,41,0,1,,False,,False,,False,,
50,32,s,1,51,0,1,,False,,False,,False,,
79,32,s,1,78,2,1,,False,,False,,False,,
138,32,s,1,136,3,1,,False,,False,,False,,
261,32,s,1,255,7,1,,False,,False,,False,,
288,32,s,1,282,7,1,,False,,False,,False,,
333,32,s,1,325,9,1,,False,,False,,False,,
61,33,s,1,61,1,1,,False,,False,,False,,
73,33,s,1,72,2,1,,False,,False,,False,,
128,33,s,1,126,3,1,,False,,False,,False,,
129,33,s,1,127,3,1,,False,,False,,False,,
169,33,s,1,167,3,1,,False,,False,,False,,
291,33,s,1,285,7,1,,False,,False,,False,,
328,33,s,1,320,9,1,,False,,False,,False,,
54,34,s,1,54,1,1,,False,,False,,False,,
70,34,s,1,69,2,1,,False,,False,,False,,
75,34,s,1,74,2,1,,False,,False,,False,,
102,34,s,1,101,2,1,,False,,False,,False,,
151,34,s,1,149,3,1,,False,,False,,False,,
232,34,s,1,226,7,1,,False,,False,,False,,
269,34,s,1,263,7,1,,False,,False,,False,,
6,35,s,1,7,0,1,,False,,False,,False,,
140,35,s,1,138,3,1,,False,,False,,False,,
145,35,s,1,143,3,1,,False,,False,,False,,
155,35,s,1,153,3,1,,False,,False,,False,,
179,35,s,1,176,4,1,,False,,False,,False,,
252,35,s,1,246,7,1,,False,,False,,False,,
317,35,s,1,310,8,1,,False,,False,,False,,
9,36,s,1,10,0,1,,False,,False,,False,,
26,36,s,1,27,0,1,,False,,False,,False,,
42,36,s,1,43,0,1,,False,,False,,False,,
66,36,s,1,66,1,1,,False,,False,,False,,
106,36,s,1,105,2,1,,False,,False,,False,,
241,36,s,1,235,7,1,,False,,False,,False,,
294,36,s,1,288,7,1,,False,,False,,False,,
7,37,n,1,8,0,False,,1,,False,,False,,
25,37,n,1,26,0,False,,1,,False,,False,,
67,37,s,False,66,2,False,,False,,1,,False,,
211,37,n,1,205,7,False,,1,,False,,False,,
290,37,n,1,284,7,False,,1,,False,,False,,
314,37,n,1,307,8,False,,1,,False,,False,,
331,37,n,1,323,9,False,,1,,False,,False,,
18,38,n,1,19,0,False,,1,,False,,False,,
21,38,n,1,22,0,False,,1,,False,,False,,
32,38,n,1,33,0,False,,1,,False,,False,,
74,38,n,1,73,2,False,,1,,False,,False,,
168,38,n,1,166,3,False,,1,,False,,False,,
181,38,n,1,178,4,False,,1,,False,,False,,
329,38,n,1,321,9,False,,1,,False,,False,,
17,39,n,1,18,0,False,,1,,False,,False,,
45,39,n,1,46,0,False,,1,,False,,False,,
180,39,n,1,177,4,False,,1,,False,,False,,
192,39,n,1,189,4,False,,1,,False,,False,,
228,39,n,1,222,7,False,,1,,False,,False,,
253,39,n,1,247,7,False,,1,,False,,False,,
299,39,n,1,293,7,False,,1,,False,,False,,
10,40,n,1,11,0,False,,1,,False,,False,,
22,40,n,1,23,0,False,,1,,False,,False,,
55,40,n,1,55,1,False,,1,,False,,False,,
246,40,n,1,240,7,False,,1,,False,,False,,
250,40,n,1,244,7,False,,1,,False,,False,,
255,40,n,1,249,7,False,,1,,False,,False,,
277,40,n,1,271,7,False,,1,,False,,False,,
111,41,n,1,110,2,False,,1,,False,,False,,
132,41,n,1,130,3,False,,1,,False,,False,,
157,41,n,1,155,3,False,,1,,False,,False,,
158,41,n,1,156,3,False,,1,,False,,False,,
165,41,n,1,163,3,False,,1,,False,,False,,
240,41,n,1,234,7,False,,1,,False,,False,,
278,41,n,1,272,7,False,,1,,False,,False,,
0,42,n,1,1,0,False,,1,,False,,False,,
46,42,n,1,47,0,False,,1,,False,,False,,
47,42,n,1,48,0,False,,1,,False,,False,,
136,42,n,1,134,3,False,,1,,False,,False,,
226,42,n,1,220,7,False,,1,,False,,False,,
227,42,n,1,221,7,False,,1,,False,,False,,
326,42,n,1,318,9,False,,1,,False,,False,,
