Ensayo, Estimulo, Respuesta, Correcto, Aciertos, Errores, Hits,, Rechazos,, Falsas alarmas,, Omisiones,, 
11,29,s,1,11,1,1,,False,,False,,False,,
59,29,s,1,52,8,1,,False,,False,,False,,
77,29,s,1,68,10,1,,False,,False,,False,,
115,29,n,False,99,17,False,,False,,False,,1,,
181,29,s,1,152,30,1,,False,,False,,False,,
185,29,s,1,156,30,1,,False,,False,,False,,
329,29,s,1,293,37,1,,False,,False,,False,,
1,30,s,1,2,0,1,,False,,False,,False,,
79,30,s,1,70,10,1,,False,,False,,False,,
141,30,s,1,119,23,1,,False,,False,,False,,
159,30,n,False,131,29,False,,False,,False,,1,,
168,30,s,1,140,29,1,,False,,False,,False,,
170,30,s,1,142,29,1,,False,,False,,False,,
278,30,s,1,244,35,1,,False,,False,,False,,
44,31,s,1,38,7,1,,False,,False,,False,,
74,31,n,False,65,10,False,,False,,False,,1,,
91,31,n,False,80,12,False,,False,,False,,1,,
117,31,n,False,100,18,False,,False,,False,,1,,
156,31,n,False,130,27,False,,False,,False,,1,,
229,31,s,1,199,31,1,,False,,False,,False,,
271,31,s,1,237,35,1,,False,,False,,False,,
29,32,s,1,28,2,1,,False,,False,,False,,
42,32,n,False,36,7,False,,False,,False,,1,,
81,32,s,1,72,10,1,,False,,False,,False,,
98,32,s,1,86,13,1,,False,,False,,False,,
204,32,s,1,175,30,1,,False,,False,,False,,
287,32,s,1,252,36,1,,False,,False,,False,,
323,32,s,1,287,37,1,,False,,False,,False,,
58,33,n,False,51,8,False,,False,,False,,1,,
106,33,n,False,93,14,False,,False,,False,,1,,
113,33,s,1,98,16,1,,False,,False,,False,,
147,33,n,False,124,24,False,,False,,False,,1,,
158,33,n,False,131,28,False,,False,,False,,1,,
285,33,s,1,250,36,1,,False,,False,,False,,
320,33,s,1,284,37,1,,False,,False,,False,,
73,34,n,False,65,9,False,,False,,False,,1,,
107,34,n,False,93,15,False,,False,,False,,1,,
119,34,n,False,101,19,False,,False,,False,,1,,
152,34,n,False,128,25,False,,False,,False,,1,,
197,34,s,1,168,30,1,,False,,False,,False,,
245,34,n,False,213,33,False,,False,,False,,1,,
247,34,s,1,215,33,1,,False,,False,,False,,
34,35,n,False,31,4,False,,False,,False,,1,,
41,35,s,1,36,6,1,,False,,False,,False,,
43,35,s,1,37,7,1,,False,,False,,False,,
139,35,n,False,117,23,False,,False,,False,,1,,
221,35,s,1,191,31,1,,False,,False,,False,,
317,35,n,False,281,37,False,,False,,False,,1,,
322,35,s,1,286,37,1,,False,,False,,False,,
144,36,s,1,122,23,1,,False,,False,,False,,
155,36,n,False,130,26,False,,False,,False,,1,,
213,36,s,1,183,31,1,,False,,False,,False,,
280,36,n,False,245,36,False,,False,,False,,1,,
284,36,s,1,249,36,1,,False,,False,,False,,
291,36,s,1,256,36,1,,False,,False,,False,,
298,36,s,1,263,36,1,,False,,False,,False,,
4,37,n,1,5,0,False,,1,,False,,False,,
40,37,n,1,35,6,False,,1,,False,,False,,
194,37,n,1,165,30,False,,1,,False,,False,,
243,37,n,1,212,32,False,,1,,False,,False,,
292,37,n,1,257,36,False,,1,,False,,False,,
304,37,n,1,269,36,False,,1,,False,,False,,
321,37,n,1,285,37,False,,1,,False,,False,,
21,38,n,1,21,1,False,,1,,False,,False,,
70,38,n,1,63,8,False,,1,,False,,False,,
84,38,n,1,75,10,False,,1,,False,,False,,
95,38,n,1,83,13,False,,1,,False,,False,,
212,38,n,1,182,31,False,,1,,False,,False,,
242,38,n,1,211,32,False,,1,,False,,False,,
312,38,n,1,277,36,False,,1,,False,,False,,
0,39,n,1,1,0,False,,1,,False,,False,,
65,39,n,1,58,8,False,,1,,False,,False,,
66,39,n,1,59,8,False,,1,,False,,False,,
120,39,n,1,102,19,False,,1,,False,,False,,
218,39,n,1,188,31,False,,1,,False,,False,,
257,39,n,1,225,33,False,,1,,False,,False,,
268,39,n,1,234,35,False,,1,,False,,False,,
47,40,n,1,41,7,False,,1,,False,,False,,
54,40,n,1,48,7,False,,1,,False,,False,,
118,40,n,1,101,18,False,,1,,False,,False,,
227,40,n,1,197,31,False,,1,,False,,False,,
252,40,n,1,220,33,False,,1,,False,,False,,
299,40,n,1,264,36,False,,1,,False,,False,,
309,40,n,1,274,36,False,,1,,False,,False,,
8,41,n,1,8,1,False,,1,,False,,False,,
90,41,n,1,80,11,False,,1,,False,,False,,
142,41,n,1,120,23,False,,1,,False,,False,,
258,41,n,1,226,33,False,,1,,False,,False,,
295,41,n,1,260,36,False,,1,,False,,False,,
331,41,n,1,295,37,False,,1,,False,,False,,
335,41,n,1,299,37,False,,1,,False,,False,,
38,42,n,1,33,6,False,,1,,False,,False,,
71,42,n,1,64,8,False,,1,,False,,False,,
160,42,n,1,132,29,False,,1,,False,,False,,
164,42,n,1,136,29,False,,1,,False,,False,,
171,42,n,1,143,29,False,,1,,False,,False,,
249,42,n,1,217,33,False,,1,,False,,False,,
267,42,n,1,233,35,False,,1,,False,,False,,
15,43,n,1,15,1,False,,1,,False,,False,,
93,43,n,1,81,13,False,,1,,False,,False,,
105,43,n,1,93,13,False,,1,,False,,False,,
153,43,n,1,129,25,False,,1,,False,,False,,
224,43,n,1,194,31,False,,1,,False,,False,,
282,43,n,1,247,36,False,,1,,False,,False,,
293,43,n,1,258,36,False,,1,,False,,False,,
36,44,n,1,32,5,False,,1,,False,,False,,
162,44,n,1,134,29,False,,1,,False,,False,,
174,44,n,1,146,29,False,,1,,False,,False,,
177,44,n,1,149,29,False,,1,,False,,False,,
210,44,n,1,181,30,False,,1,,False,,False,,
217,44,n,1,187,31,False,,1,,False,,False,,
231,44,n,1,201,31,False,,1,,False,,False,,
63,45,n,1,56,8,False,,1,,False,,False,,
86,45,n,1,76,11,False,,1,,False,,False,,
172,45,n,1,144,29,False,,1,,False,,False,,
191,45,n,1,162,30,False,,1,,False,,False,,
196,45,n,1,167,30,False,,1,,False,,False,,
239,45,n,1,208,32,False,,1,,False,,False,,
334,45,n,1,298,37,False,,1,,False,,False,,
3,46,n,1,4,0,False,,1,,False,,False,,
51,46,n,1,45,7,False,,1,,False,,False,,
88,46,n,1,78,11,False,,1,,False,,False,,
178,46,n,1,150,29,False,,1,,False,,False,,
222,46,n,1,192,31,False,,1,,False,,False,,
240,46,n,1,209,32,False,,1,,False,,False,,
302,46,n,1,267,36,False,,1,,False,,False,,
52,47,n,1,46,7,False,,1,,False,,False,,
61,47,n,1,54,8,False,,1,,False,,False,,
140,47,n,1,118,23,False,,1,,False,,False,,
173,47,n,1,145,29,False,,1,,False,,False,,
189,47,n,1,160,30,False,,1,,False,,False,,
192,47,n,1,163,30,False,,1,,False,,False,,
308,47,n,1,273,36,False,,1,,False,,False,,
10,48,n,1,10,1,False,,1,,False,,False,,
188,48,n,1,159,30,False,,1,,False,,False,,
190,48,n,1,161,30,False,,1,,False,,False,,
201,48,n,1,172,30,False,,1,,False,,False,,
230,48,n,1,200,31,False,,1,,False,,False,,
246,48,n,1,214,33,False,,1,,False,,False,,
283,48,n,1,248,36,False,,1,,False,,False,,
