Ensayo, Estimulo, Respuesta, Correcto, Aciertos, Errores, Hits,, Rechazos,, Falsas alarmas,, Omisiones,, 
5,21,s,1,6,0,1,,False,,False,,False,,
13,21,s,1,14,0,1,,False,,False,,False,,
96,21,s,1,91,6,1,,False,,False,,False,,
273,21,s,1,248,26,1,,False,,False,,False,,
275,21,s,1,250,26,1,,False,,False,,False,,
279,21,n,False,253,27,False,,False,,False,,1,,
299,21,s,1,269,31,1,,False,,False,,False,,
4,22,s,1,5,0,1,,False,,False,,False,,
34,22,s,1,35,0,1,,False,,False,,False,,
47,22,s,1,48,0,1,,False,,False,,False,,
78,22,s,1,75,4,1,,False,,False,,False,,
89,22,s,1,84,6,1,,False,,False,,False,,
127,22,s,1,120,8,1,,False,,False,,False,,
310,22,n,False,277,34,False,,False,,False,,1,,
63,23,s,1,62,2,1,,False,,False,,False,,
100,23,s,1,95,6,1,,False,,False,,False,,
172,23,s,1,159,14,1,,False,,False,,False,,
173,23,s,1,160,14,1,,False,,False,,False,,
189,23,s,1,175,15,1,,False,,False,,False,,
204,23,s,1,188,17,1,,False,,False,,False,,
327,23,s,1,292,36,1,,False,,False,,False,,
10,24,s,1,11,0,1,,False,,False,,False,,
76,24,s,1,73,4,1,,False,,False,,False,,
133,24,s,1,126,8,1,,False,,False,,False,,
136,24,s,1,129,8,1,,False,,False,,False,,
163,24,s,1,152,12,1,,False,,False,,False,,
205,24,s,1,189,17,1,,False,,False,,False,,
282,24,s,1,256,27,1,,False,,False,,False,,
12,25,s,1,13,0,1,,False,,False,,False,,
16,25,s,1,17,0,1,,False,,False,,False,,
56,25,s,1,55,2,1,,False,,False,,False,,
123,25,s,1,117,7,1,,False,,False,,False,,
196,25,s,1,181,16,1,,False,,False,,False,,
274,25,s,1,249,26,1,,False,,False,,False,,
309,25,n,False,277,33,False,,False,,False,,1,,
8,26,s,1,9,0,1,,False,,False,,False,,
88,26,n,False,83,6,False,,False,,False,,1,,
118,26,s,1,112,7,1,,False,,False,,False,,
120,26,s,1,114,7,1,,False,,False,,False,,
199,26,s,1,184,16,1,,False,,False,,False,,
286,26,n,False,258,29,False,,False,,False,,1,,
306,26,s,1,276,31,1,,False,,False,,False,,
58,27,s,1,57,2,1,,False,,False,,False,,
71,27,s,1,69,3,1,,False,,False,,False,,
97,27,s,1,92,6,1,,False,,False,,False,,
165,27,s,1,153,13,1,,False,,False,,False,,
181,27,s,1,168,14,1,,False,,False,,False,,
226,27,n,False,206,21,False,,False,,False,,1,,
255,27,s,1,232,24,1,,False,,False,,False,,
11,28,s,1,12,0,1,,False,,False,,False,,
43,28,s,1,44,0,1,,False,,False,,False,,
73,28,n,False,70,4,False,,False,,False,,1,,
161,28,s,1,150,12,1,,False,,False,,False,,
179,28,s,1,166,14,1,,False,,False,,False,,
259,28,s,1,236,24,1,,False,,False,,False,,
292,28,s,1,263,30,1,,False,,False,,False,,
22,29,s,1,23,0,1,,False,,False,,False,,
86,29,s,1,82,5,1,,False,,False,,False,,
156,29,s,1,147,10,1,,False,,False,,False,,
197,29,s,1,182,16,1,,False,,False,,False,,
265,29,s,1,241,25,1,,False,,False,,False,,
332,29,n,False,294,39,False,,False,,False,,1,,
333,29,s,1,295,39,1,,False,,False,,False,,
52,30,s,1,52,1,1,,False,,False,,False,,
53,30,s,1,53,1,1,,False,,False,,False,,
65,30,s,1,63,3,1,,False,,False,,False,,
85,30,s,1,81,5,1,,False,,False,,False,,
169,30,s,1,157,13,1,,False,,False,,False,,
201,30,n,False,185,17,False,,False,,False,,1,,
251,30,n,False,229,23,False,,False,,False,,1,,
14,31,s,1,15,0,1,,False,,False,,False,,
41,31,s,1,42,0,1,,False,,False,,False,,
99,31,s,1,94,6,1,,False,,False,,False,,
110,31,s,1,105,6,1,,False,,False,,False,,
263,31,s,1,239,25,1,,False,,False,,False,,
330,31,s,1,293,38,1,,False,,False,,False,,
334,31,s,1,296,39,1,,False,,False,,False,,
66,32,s,1,64,3,1,,False,,False,,False,,
159,32,n,False,148,12,False,,False,,False,,1,,
234,32,s,1,214,21,1,,False,,False,,False,,
236,32,s,1,216,21,1,,False,,False,,False,,
246,32,s,1,225,22,1,,False,,False,,False,,
253,32,s,1,231,23,1,,False,,False,,False,,
287,32,s,1,259,29,1,,False,,False,,False,,
121,33,s,1,115,7,1,,False,,False,,False,,
146,33,s,1,137,10,1,,False,,False,,False,,
186,33,s,1,172,15,1,,False,,False,,False,,
206,33,n,False,189,18,False,,False,,False,,1,,
244,33,s,1,223,22,1,,False,,False,,False,,
272,33,n,False,247,26,False,,False,,False,,1,,
284,33,s,1,257,28,1,,False,,False,,False,,
29,34,s,1,30,0,1,,False,,False,,False,,
82,34,s,1,78,5,1,,False,,False,,False,,
117,34,s,1,111,7,1,,False,,False,,False,,
188,34,s,1,174,15,1,,False,,False,,False,,
200,34,s,1,185,16,1,,False,,False,,False,,
233,34,s,1,213,21,1,,False,,False,,False,,
324,34,s,1,289,36,1,,False,,False,,False,,
39,35,s,1,40,0,1,,False,,False,,False,,
67,35,s,1,65,3,1,,False,,False,,False,,
107,35,s,1,102,6,1,,False,,False,,False,,
116,35,n,False,110,7,False,,False,,False,,1,,
131,35,s,1,124,8,1,,False,,False,,False,,
168,35,s,1,156,13,1,,False,,False,,False,,
211,35,s,1,194,18,1,,False,,False,,False,,
0,36,s,1,1,0,1,,False,,False,,False,,
30,36,s,1,31,0,1,,False,,False,,False,,
83,36,s,1,79,5,1,,False,,False,,False,,
137,36,s,1,130,8,1,,False,,False,,False,,
147,36,s,1,138,10,1,,False,,False,,False,,
160,36,s,1,149,12,1,,False,,False,,False,,
298,36,s,1,268,31,1,,False,,False,,False,,
17,37,n,1,18,0,False,,1,,False,,False,,
48,37,n,1,49,0,False,,1,,False,,False,,
75,37,n,1,72,4,False,,1,,False,,False,,
90,37,n,1,85,6,False,,1,,False,,False,,
176,37,n,1,163,14,False,,1,,False,,False,,
178,37,n,1,165,14,False,,1,,False,,False,,
212,37,n,1,195,18,False,,1,,False,,False,,
9,38,n,1,10,0,False,,1,,False,,False,,
55,38,s,False,54,2,False,,False,,1,,False,,
80,38,s,False,76,5,False,,False,,1,,False,,
125,38,s,False,118,8,False,,False,,1,,False,,
144,38,s,False,135,10,False,,False,,1,,False,,
245,38,n,1,224,22,False,,1,,False,,False,,
301,38,n,1,271,31,False,,1,,False,,False,,
87,39,n,1,83,5,False,,1,,False,,False,,
132,39,n,1,125,8,False,,1,,False,,False,,
155,39,n,1,146,10,False,,1,,False,,False,,
217,39,n,1,200,18,False,,1,,False,,False,,
232,39,n,1,212,21,False,,1,,False,,False,,
303,39,n,1,273,31,False,,1,,False,,False,,
316,39,n,1,282,35,False,,1,,False,,False,,
64,40,s,False,62,3,False,,False,,1,,False,,
157,40,n,1,148,10,False,,1,,False,,False,,
183,40,s,False,169,15,False,,False,,1,,False,,
216,40,n,1,199,18,False,,1,,False,,False,,
219,40,n,1,201,19,False,,1,,False,,False,,
227,40,n,1,207,21,False,,1,,False,,False,,
329,40,s,False,292,38,False,,False,,1,,False,,
38,41,n,1,39,0,False,,1,,False,,False,,
46,41,n,1,47,0,False,,1,,False,,False,,
104,41,n,1,99,6,False,,1,,False,,False,,
141,41,n,1,134,8,False,,1,,False,,False,,
170,41,n,1,158,13,False,,1,,False,,False,,
249,41,n,1,228,22,False,,1,,False,,False,,
280,41,n,1,254,27,False,,1,,False,,False,,
21,42,n,1,22,0,False,,1,,False,,False,,
142,42,s,False,134,9,False,,False,,1,,False,,
224,42,s,False,205,20,False,,False,,1,,False,,
241,42,s,False,220,22,False,,False,,1,,False,,
254,42,s,False,231,24,False,,False,,1,,False,,
283,42,s,False,256,28,False,,False,,1,,False,,
315,42,n,1,281,35,False,,1,,False,,False,,
72,43,n,1,70,3,False,,1,,False,,False,,
108,43,n,1,103,6,False,,1,,False,,False,,
130,43,n,1,123,8,False,,1,,False,,False,,
166,43,n,1,154,13,False,,1,,False,,False,,
266,43,n,1,242,25,False,,1,,False,,False,,
304,43,n,1,274,31,False,,1,,False,,False,,
325,43,n,1,290,36,False,,1,,False,,False,,
6,44,n,1,7,0,False,,1,,False,,False,,
74,44,n,1,71,4,False,,1,,False,,False,,
91,44,n,1,86,6,False,,1,,False,,False,,
202,44,n,1,186,17,False,,1,,False,,False,,
252,44,n,1,230,23,False,,1,,False,,False,,
