Ensayo, Estimulo, Respuesta, Correcto, Aciertos, Errores, Hits,, Rechazos,, Falsas alarmas,, Omisiones,, 
98,14,s,1,77,22,1,,False,,False,,False,,
167,14,s,1,134,34,1,,False,,False,,False,,
171,14,s,1,138,34,1,,False,,False,,False,,
254,14,s,1,197,58,1,,False,,False,,False,,
263,14,s,1,205,59,1,,False,,False,,False,,
316,14,s,1,241,76,1,,False,,False,,False,,
51,15,s,1,41,11,1,,False,,False,,False,,
101,15,s,1,79,23,1,,False,,False,,False,,
149,15,s,1,118,32,1,,False,,False,,False,,
199,15,s,1,160,40,1,,False,,False,,False,,
200,15,s,1,161,40,1,,False,,False,,False,,
221,15,n,False,175,47,False,,False,,False,,1,,
335,15,s,1,253,83,1,,False,,False,,False,,
31,16,s,1,26,6,1,,False,,False,,False,,
74,16,s,1,58,17,1,,False,,False,,False,,
82,16,s,1,64,19,1,,False,,False,,False,,
141,16,s,1,112,30,1,,False,,False,,False,,
147,16,s,1,116,32,1,,False,,False,,False,,
210,16,s,1,167,44,1,,False,,False,,False,,
243,16,s,1,186,58,1,,False,,False,,False,,
78,17,n,False,60,19,False,,False,,False,,1,,
94,17,s,1,73,22,1,,False,,False,,False,,
124,17,n,False,97,28,False,,False,,False,,1,,
148,17,s,1,117,32,1,,False,,False,,False,,
230,17,n,False,179,52,False,,False,,False,,1,,
261,17,s,1,203,59,1,,False,,False,,False,,
325,17,n,False,246,80,False,,False,,False,,1,,
92,18,s,1,71,22,1,,False,,False,,False,,
103,18,s,1,81,23,1,,False,,False,,False,,
144,18,n,False,113,32,False,,False,,False,,1,,
196,18,s,1,157,40,1,,False,,False,,False,,
294,18,n,False,224,71,False,,False,,False,,1,,
296,18,n,False,224,73,False,,False,,False,,1,,
333,18,n,False,252,82,False,,False,,False,,1,,
86,19,n,False,67,20,False,,False,,False,,1,,
108,19,n,False,84,25,False,,False,,False,,1,,
187,19,n,False,151,37,False,,False,,False,,1,,
223,19,n,False,175,49,False,,False,,False,,1,,
240,19,n,False,184,57,False,,False,,False,,1,,
259,19,n,False,201,59,False,,False,,False,,1,,
276,19,n,False,214,63,False,,False,,False,,1,,
176,20,n,False,142,35,False,,False,,False,,1,,
228,20,n,False,178,51,False,,False,,False,,1,,
232,20,n,False,180,53,False,,False,,False,,1,,
252,20,s,1,195,58,1,,False,,False,,False,,
253,20,s,1,196,58,1,,False,,False,,False,,
293,20,n,False,224,70,False,,False,,False,,1,,
298,20,n,False,225,74,False,,False,,False,,1,,
9,21,s,1,8,2,1,,False,,False,,False,,
36,21,s,1,29,8,1,,False,,False,,False,,
127,21,s,1,100,28,1,,False,,False,,False,,
157,21,s,1,124,34,1,,False,,False,,False,,
198,21,s,1,159,40,1,,False,,False,,False,,
257,21,s,1,200,58,1,,False,,False,,False,,
334,21,n,False,252,83,False,,False,,False,,1,,
1,22,s,1,2,0,1,,False,,False,,False,,
26,22,s,1,21,6,1,,False,,False,,False,,
44,22,s,1,35,10,1,,False,,False,,False,,
120,22,s,1,94,27,1,,False,,False,,False,,
238,22,s,1,184,55,1,,False,,False,,False,,
246,22,s,1,189,58,1,,False,,False,,False,,
303,22,s,1,230,74,1,,False,,False,,False,,
24,23,s,1,20,5,1,,False,,False,,False,,
58,23,s,1,46,13,1,,False,,False,,False,,
95,23,s,1,74,22,1,,False,,False,,False,,
181,23,s,1,147,35,1,,False,,False,,False,,
209,23,s,1,166,44,1,,False,,False,,False,,
233,23,n,False,180,54,False,,False,,False,,1,,
304,23,s,1,231,74,1,,False,,False,,False,,
112,24,s,1,87,26,1,,False,,False,,False,,
177,24,s,1,143,35,1,,False,,False,,False,,
190,24,s,1,154,37,1,,False,,False,,False,,
192,24,n,False,155,38,False,,False,,False,,1,,
235,24,s,1,182,54,1,,False,,False,,False,,
248,24,s,1,191,58,1,,False,,False,,False,,
302,24,s,1,229,74,1,,False,,False,,False,,
5,25,n,False,5,1,False,,False,,False,,1,,
10,25,n,False,8,3,False,,False,,False,,1,,
90,25,n,False,69,22,False,,False,,False,,1,,
106,25,s,1,83,24,1,,False,,False,,False,,
161,25,s,1,128,34,1,,False,,False,,False,,
206,25,s,1,164,43,1,,False,,False,,False,,
255,25,s,1,198,58,1,,False,,False,,False,,
18,26,n,False,14,5,False,,False,,False,,1,,
99,26,n,False,77,23,False,,False,,False,,1,,
151,26,n,False,119,33,False,,False,,False,,1,,
201,26,n,False,161,41,False,,False,,False,,1,,
227,26,n,False,178,50,False,,False,,False,,1,,
265,26,n,False,206,60,False,,False,,False,,1,,
295,26,n,False,224,72,False,,False,,False,,1,,
73,27,n,False,57,17,False,,False,,False,,1,,
135,27,n,False,107,29,False,,False,,False,,1,,
152,27,s,1,120,33,1,,False,,False,,False,,
236,27,n,False,182,55,False,,False,,False,,1,,
239,27,n,False,184,56,False,,False,,False,,1,,
288,27,n,False,220,69,False,,False,,False,,1,,
305,27,n,False,231,75,False,,False,,False,,1,,
11,28,n,False,8,4,False,,False,,False,,1,,
13,28,s,1,10,4,1,,False,,False,,False,,
21,28,s,1,17,5,1,,False,,False,,False,,
61,28,s,1,49,13,1,,False,,False,,False,,
68,28,n,False,55,14,False,,False,,False,,1,,
266,28,s,1,207,60,1,,False,,False,,False,,
283,28,n,False,217,67,False,,False,,False,,1,,
75,29,s,1,59,17,1,,False,,False,,False,,
131,29,s,1,104,28,1,,False,,False,,False,,
150,29,s,1,119,32,1,,False,,False,,False,,
160,29,s,1,127,34,1,,False,,False,,False,,
180,29,s,1,146,35,1,,False,,False,,False,,
277,29,n,False,214,64,False,,False,,False,,1,,
308,29,s,1,233,76,1,,False,,False,,False,,
40,30,s,1,32,9,1,,False,,False,,False,,
65,30,s,1,53,13,1,,False,,False,,False,,
116,30,s,1,91,26,1,,False,,False,,False,,
173,30,s,1,140,34,1,,False,,False,,False,,
229,30,s,1,179,51,1,,False,,False,,False,,
250,30,s,1,193,58,1,,False,,False,,False,,
273,30,n,False,213,61,False,,False,,False,,1,,
27,31,s,1,22,6,1,,False,,False,,False,,
55,31,s,1,44,12,1,,False,,False,,False,,
89,31,s,1,69,21,1,,False,,False,,False,,
115,31,s,1,90,26,1,,False,,False,,False,,
175,31,s,1,142,34,1,,False,,False,,False,,
195,31,n,False,156,40,False,,False,,False,,1,,
275,31,n,False,214,62,False,,False,,False,,1,,
8,32,s,1,7,2,1,,False,,False,,False,,
23,32,s,1,19,5,1,,False,,False,,False,,
102,32,s,1,80,23,1,,False,,False,,False,,
113,32,s,1,88,26,1,,False,,False,,False,,
213,32,s,1,170,44,1,,False,,False,,False,,
237,32,s,1,183,55,1,,False,,False,,False,,
279,32,s,1,216,64,1,,False,,False,,False,,
38,33,n,False,30,9,False,,False,,False,,1,,
45,33,s,1,36,10,1,,False,,False,,False,,
96,33,s,1,75,22,1,,False,,False,,False,,
158,33,s,1,125,34,1,,False,,False,,False,,
194,33,n,False,156,39,False,,False,,False,,1,,
215,33,n,False,171,45,False,,False,,False,,1,,
321,33,s,1,245,77,1,,False,,False,,False,,
6,34,n,False,5,2,False,,False,,False,,1,,
53,34,n,False,42,12,False,,False,,False,,1,,
119,34,n,False,93,27,False,,False,,False,,1,,
156,34,n,False,123,34,False,,False,,False,,1,,
179,34,s,1,145,35,1,,False,,False,,False,,
208,34,n,False,165,44,False,,False,,False,,1,,
241,34,n,False,184,58,False,,False,,False,,1,,
70,35,n,False,56,15,False,,False,,False,,1,,
105,35,n,False,82,24,False,,False,,False,,1,,
143,35,n,False,113,31,False,,False,,False,,1,,
189,35,s,1,153,37,1,,False,,False,,False,,
268,35,s,1,209,60,1,,False,,False,,False,,
284,35,n,False,217,68,False,,False,,False,,1,,
320,35,n,False,244,77,False,,False,,False,,1,,
48,36,s,1,38,11,1,,False,,False,,False,,
56,36,n,False,44,13,False,,False,,False,,1,,
72,36,n,False,57,16,False,,False,,False,,1,,
88,36,n,False,68,21,False,,False,,False,,1,,
97,36,s,1,76,22,1,,False,,False,,False,,
185,36,n,False,150,36,False,,False,,False,,1,,
323,36,n,False,246,78,False,,False,,False,,1,,
47,37,s,False,37,11,False,,False,,1,,False,,
49,37,n,1,39,11,False,,1,,False,,False,,
129,37,n,1,102,28,False,,1,,False,,False,,
182,37,n,1,148,35,False,,1,,False,,False,,
188,37,n,1,152,37,False,,1,,False,,False,,
218,37,s,False,173,46,False,,False,,1,,False,,
224,37,n,1,176,49,False,,1,,False,,False,,
34,38,s,False,27,8,False,,False,,1,,False,,
76,38,s,False,59,18,False,,False,,1,,False,,
140,38,s,False,111,30,False,,False,,1,,False,,
270,38,n,1,211,60,False,,1,,False,,False,,
278,38,n,1,215,64,False,,1,,False,,False,,
306,38,n,1,232,75,False,,1,,False,,False,,
307,38,s,False,232,76,False,,False,,1,,False,,
15,39,n,1,12,4,False,,1,,False,,False,,
77,39,n,1,60,18,False,,1,,False,,False,,
126,39,n,1,99,28,False,,1,,False,,False,,
172,39,n,1,139,34,False,,1,,False,,False,,
234,39,n,1,181,54,False,,1,,False,,False,,
299,39,n,1,226,74,False,,1,,False,,False,,
301,39,n,1,228,74,False,,1,,False,,False,,
25,40,s,False,20,6,False,,False,,1,,False,,
32,40,s,False,26,7,False,,False,,1,,False,,
69,40,n,1,56,14,False,,1,,False,,False,,
118,40,n,1,93,26,False,,1,,False,,False,,
132,40,n,1,105,28,False,,1,,False,,False,,
280,40,s,False,216,65,False,,False,,1,,False,,
286,40,n,1,219,68,False,,1,,False,,False,,
66,41,n,1,54,13,False,,1,,False,,False,,
67,41,n,1,55,13,False,,1,,False,,False,,
85,41,n,1,67,19,False,,1,,False,,False,,
202,41,s,False,161,42,False,,False,,1,,False,,
207,41,n,1,165,43,False,,1,,False,,False,,
242,41,n,1,185,58,False,,1,,False,,False,,
310,41,n,1,235,76,False,,1,,False,,False,,
42,42,s,False,33,10,False,,False,,1,,False,,
87,42,n,1,68,20,False,,1,,False,,False,,
125,42,n,1,98,28,False,,1,,False,,False,,
205,42,s,False,163,43,False,,False,,1,,False,,
217,42,n,1,173,45,False,,1,,False,,False,,
285,42,n,1,218,68,False,,1,,False,,False,,
329,42,s,False,249,81,False,,False,,1,,False,,
