Ensayo, Estimulo, Respuesta, Correcto, Aciertos, Errores, Hits, ContadorH, Rechazos, ContadorR, Falsas alarmas, ContadorF, Omisiones, ContadorM, 
446,64,n,True,433,14,False,220,True,213,False,8,False,6,1,
447,53,n,True,434,14,False,220,True,214,False,8,False,6,1,
448,135,s,True,435,14,True,221,False,214,False,8,False,6,5,
449,611,n,True,436,14,False,221,True,215,False,8,False,6,1,
450,367,n,True,437,14,False,221,True,216,False,8,False,6,2,
451,58,n,True,438,14,False,221,True,217,False,8,False,6,1,
452,564,n,True,439,14,False,221,True,218,False,8,False,6,1,
453,84,s,True,440,14,True,222,False,218,False,8,False,6,6,
454,186,s,True,441,14,True,223,False,218,False,8,False,6,6,
455,463,s,True,442,14,True,224,False,218,False,8,False,6,6,
456,95,s,True,443,14,True,225,False,218,False,8,False,6,6,
457,78,n,True,444,14,False,225,True,219,False,8,False,6,1,
458,241,n,True,445,14,False,225,True,220,False,8,False,6,1,
459,227,s,True,446,14,True,226,False,220,False,8,False,6,6,
460,278,n,True,447,14,False,226,True,221,False,8,False,6,1,
461,250,n,True,448,14,False,226,True,222,False,8,False,6,1,
462,111,s,True,449,14,True,227,False,222,False,8,False,6,6,
463,188,s,True,450,14,True,228,False,222,False,8,False,6,6,
464,359,n,True,451,14,False,228,True,223,False,8,False,6,1,
465,193,s,True,452,14,True,229,False,223,False,8,False,6,6,
466,329,n,True,453,14,False,229,True,224,False,8,False,6,1,
467,238,s,True,454,14,True,230,False,224,False,8,False,6,6,
468,487,s,True,455,14,True,231,False,224,False,8,False,6,6,
469,94,s,True,456,14,True,232,False,224,False,8,False,6,6,
470,116,s,True,457,14,True,233,False,224,False,8,False,6,6,
471,338,n,True,458,14,False,233,True,225,False,8,False,6,1,
472,522,s,True,459,14,True,234,False,225,False,8,False,6,6,
473,290,n,True,460,14,False,234,True,226,False,8,False,6,1,
474,305,n,True,461,14,False,234,True,227,False,8,False,6,1,
475,580,n,True,462,14,False,234,True,228,False,8,False,6,1,
476,255,n,True,463,14,False,234,True,229,False,8,False,6,1,
477,443,s,True,464,14,True,235,False,229,False,8,False,6,6,
478,567,n,True,465,14,False,235,True,230,False,8,False,6,1,
479,411,s,True,466,14,True,236,False,230,False,8,False,6,5,
480,618,n,True,467,14,False,236,True,231,False,8,False,6,1,
481,109,s,True,468,14,True,237,False,231,False,8,False,6,6,
482,291,n,True,469,14,False,237,True,232,False,8,False,6,1,
483,350,n,True,470,14,False,237,True,233,False,8,False,6,1,
484,596,n,True,471,14,False,237,True,234,False,8,False,6,1,
485,494,s,True,472,14,True,238,False,234,False,8,False,6,6,
486,92,s,True,473,14,True,239,False,234,False,8,False,6,4,
487,418,s,True,474,14,True,240,False,234,False,8,False,6,4,
488,352,n,True,475,14,False,240,True,235,False,8,False,6,1,
489,548,s,True,476,14,True,241,False,235,False,8,False,6,5,
490,521,s,True,477,14,True,242,False,235,False,8,False,6,6,
491,599,n,True,478,14,False,242,True,236,False,8,False,6,1,
492,24,n,True,479,14,False,242,True,237,False,8,False,6,1,
493,514,n,False,479,15,False,242,False,237,False,8,True,7,3,
494,149,s,True,480,15,True,243,False,237,False,8,False,7,6,
495,295,n,True,481,15,False,243,True,238,False,8,False,7,1,
496,279,n,True,482,15,False,243,True,239,False,8,False,7,1,
497,87,s,True,483,15,True,244,False,239,False,8,False,7,6,
498,636,n,True,484,15,False,244,True,240,False,8,False,7,1,
499,453,s,True,485,15,True,245,False,240,False,8,False,7,5,
500,491,s,True,486,15,True,246,False,240,False,8,False,7,6,
501,82,s,True,487,15,True,247,False,240,False,8,False,7,6,
502,213,s,True,488,15,True,248,False,240,False,8,False,7,5,
503,86,s,True,489,15,True,249,False,240,False,8,False,7,6,
504,130,s,True,490,15,True,250,False,240,False,8,False,7,5,
505,455,s,True,491,15,True,251,False,240,False,8,False,7,6,
506,557,s,True,492,15,True,252,False,240,False,8,False,7,6,
507,33,n,True,493,15,False,252,True,241,False,8,False,7,1,
508,609,n,True,494,15,False,252,True,242,False,8,False,7,1,
509,341,n,True,495,15,False,252,True,243,False,8,False,7,1,
510,346,n,True,496,15,False,252,True,244,False,8,False,7,1,
511,490,s,True,497,15,True,253,False,244,False,8,False,7,5,
512,115,s,True,498,15,True,254,False,244,False,8,False,7,5,
513,90,s,True,499,15,True,255,False,244,False,8,False,7,6,
514,625,n,True,500,15,False,255,True,245,False,8,False,7,1,
515,496,s,True,501,15,True,256,False,245,False,8,False,7,6,
516,586,n,True,502,15,False,256,True,246,False,8,False,7,1,
517,280,n,True,503,15,False,256,True,247,False,8,False,7,1,
518,319,n,True,504,15,False,256,True,248,False,8,False,7,1,
519,277,n,True,505,15,False,256,True,249,False,8,False,7,1,
520,315,n,True,506,15,False,256,True,250,False,8,False,7,1,
521,447,s,True,507,15,True,257,False,250,False,8,False,7,6,
522,246,n,True,508,15,False,257,True,251,False,8,False,7,1,
523,170,s,True,509,15,True,258,False,251,False,8,False,7,6,
524,506,s,True,510,15,True,259,False,251,False,8,False,7,6,
525,433,s,True,511,15,True,260,False,251,False,8,False,7,6,
526,569,n,True,512,15,False,260,True,252,False,8,False,7,1,
527,424,s,True,513,15,True,261,False,252,False,8,False,7,5,
528,385,n,True,514,15,False,261,True,253,False,8,False,7,1,
529,520,n,False,514,16,False,261,False,253,False,8,True,8,3,
530,342,n,True,515,16,False,261,True,254,False,8,False,8,1,
531,151,s,True,516,16,True,262,False,254,False,8,False,8,5,
532,624,n,True,517,16,False,262,True,255,False,8,False,8,1,
533,388,n,True,518,16,False,262,True,256,False,8,False,8,2,
534,239,s,True,519,16,True,263,False,256,False,8,False,8,6,
535,314,n,True,520,16,False,263,True,257,False,8,False,8,1,
536,311,n,True,521,16,False,263,True,258,False,8,False,8,1,
537,196,s,True,522,16,True,264,False,258,False,8,False,8,6,
538,381,n,True,523,16,False,264,True,259,False,8,False,8,1,
539,436,s,True,524,16,True,265,False,259,False,8,False,8,6,
540,499,s,True,525,16,True,266,False,259,False,8,False,8,6,
541,398,n,True,526,16,False,266,True,260,False,8,False,8,2,
542,303,n,True,527,16,False,266,True,261,False,8,False,8,1,
543,133,s,True,528,16,True,267,False,261,False,8,False,8,6,
544,61,n,True,529,16,False,267,True,262,False,8,False,8,1,
545,476,s,True,530,16,True,268,False,262,False,8,False,8,5,
546,215,s,True,531,16,True,269,False,262,False,8,False,8,5,
547,144,s,True,532,16,True,270,False,262,False,8,False,8,6,
548,364,n,True,533,16,False,270,True,263,False,8,False,8,1,
549,247,s,False,533,17,False,270,False,263,True,9,False,8,4,
550,493,s,True,534,17,True,271,False,263,False,9,False,8,5,
551,20,n,True,535,17,False,271,True,264,False,9,False,8,1,
552,504,s,True,536,17,True,272,False,264,False,9,False,8,6,
553,17,n,True,537,17,False,272,True,265,False,9,False,8,1,
554,40,n,True,538,17,False,272,True,266,False,9,False,8,1,
555,535,s,True,539,17,True,273,False,266,False,9,False,8,5,
556,103,s,True,540,17,True,274,False,266,False,9,False,8,5,
557,260,n,True,541,17,False,274,True,267,False,9,False,8,1,
558,1,n,True,542,17,False,274,True,268,False,9,False,8,1,
559,202,s,True,543,17,True,275,False,268,False,9,False,8,6,
560,228,s,True,544,17,True,276,False,268,False,9,False,8,6,
561,275,n,True,545,17,False,276,True,269,False,9,False,8,1,
562,43,n,True,546,17,False,276,True,270,False,9,False,8,1,
563,134,s,True,547,17,True,277,False,270,False,9,False,8,5,
564,231,s,True,548,17,True,278,False,270,False,9,False,8,6,
565,177,s,True,549,17,True,279,False,270,False,9,False,8,6,
566,16,n,True,550,17,False,279,True,271,False,9,False,8,1,
567,332,n,True,551,17,False,279,True,272,False,9,False,8,1,
568,262,n,True,552,17,False,279,True,273,False,9,False,8,2,
569,511,n,False,552,18,False,279,False,273,False,9,True,9,2,
570,477,n,False,552,19,False,279,False,273,False,9,True,10,1,
571,531,n,False,552,20,False,279,False,273,False,9,True,11,3,
572,401,s,True,553,20,True,280,False,273,False,9,False,11,5,
573,334,n,True,554,20,False,280,True,274,False,9,False,11,1,
574,67,s,False,554,21,False,280,False,274,True,10,False,11,4,
575,274,n,True,555,21,False,280,True,275,False,10,False,11,1,
576,254,n,True,556,21,False,280,True,276,False,10,False,11,1,
577,348,n,True,557,21,False,280,True,277,False,10,False,11,1,
578,160,s,True,558,21,True,281,False,277,False,10,False,11,5,
579,182,s,True,559,21,True,282,False,277,False,10,False,11,6,
580,29,n,True,560,21,False,282,True,278,False,10,False,11,1,
581,267,n,True,561,21,False,282,True,279,False,10,False,11,1,
582,356,n,True,562,21,False,282,True,280,False,10,False,11,1,
583,377,n,True,563,21,False,282,True,281,False,10,False,11,1,
584,456,s,True,564,21,True,283,False,281,False,10,False,11,6,
585,542,s,True,565,21,True,284,False,281,False,10,False,11,6,
586,289,n,True,566,21,False,284,True,282,False,10,False,11,1,
587,479,s,True,567,21,True,285,False,282,False,10,False,11,6,
588,417,s,True,568,21,True,286,False,282,False,10,False,11,6,
589,536,s,True,569,21,True,287,False,282,False,10,False,11,5,
590,299,n,True,570,21,False,287,True,283,False,10,False,11,1,
591,56,n,True,571,21,False,287,True,284,False,10,False,11,1,
592,617,n,True,572,21,False,287,True,285,False,10,False,11,1,
593,501,s,True,573,21,True,288,False,285,False,10,False,11,5,
594,402,s,True,574,21,True,289,False,285,False,10,False,11,6,
595,3,n,True,575,21,False,289,True,286,False,10,False,11,1,
596,141,s,True,576,21,True,290,False,286,False,10,False,11,5,
597,495,n,False,576,22,False,290,False,286,False,10,True,12,2,
598,114,s,True,577,22,True,291,False,286,False,10,False,12,6,
599,595,n,True,578,22,False,291,True,287,False,10,False,12,1,
600,294,n,True,579,22,False,291,True,288,False,10,False,12,1,
601,523,n,False,579,23,False,291,False,288,False,10,True,13,3,
602,554,s,True,580,23,True,292,False,288,False,10,False,13,5,
603,378,n,True,581,23,False,292,True,289,False,10,False,13,1,
604,66,n,True,582,23,False,292,True,290,False,10,False,13,1,
605,574,n,True,583,23,False,292,True,291,False,10,False,13,1,
606,253,n,True,584,23,False,292,True,292,False,10,False,13,1,
607,264,n,True,585,23,False,292,True,293,False,10,False,13,1,
608,547,s,True,586,23,True,293,False,293,False,10,False,13,5,
609,326,n,True,587,23,False,293,True,294,False,10,False,13,1,
610,602,n,True,588,23,False,293,True,295,False,10,False,13,1,
611,113,s,True,589,23,True,294,False,295,False,10,False,13,6,
612,306,n,True,590,23,False,294,True,296,False,10,False,13,1,
613,301,n,True,591,23,False,294,True,297,False,10,False,13,1,
614,589,n,True,592,23,False,294,True,298,False,10,False,13,1,
615,297,n,True,593,23,False,294,True,299,False,10,False,13,1,
616,392,n,True,594,23,False,294,True,300,False,10,False,13,1,
617,25,n,True,595,23,False,294,True,301,False,10,False,13,1,
618,120,s,True,596,23,True,295,False,301,False,10,False,13,6,
619,98,s,True,597,23,True,296,False,301,False,10,False,13,6,
620,475,s,True,598,23,True,297,False,301,False,10,False,13,6,
621,585,n,True,599,23,False,297,True,302,False,10,False,13,1,
622,621,n,True,600,23,False,297,True,303,False,10,False,13,1,
623,132,s,True,601,23,True,298,False,303,False,10,False,13,6,
624,139,s,True,602,23,True,299,False,303,False,10,False,13,6,
625,240,s,True,603,23,True,300,False,303,False,10,False,13,6,
626,517,s,True,604,23,True,301,False,303,False,10,False,13,6,
627,168,s,True,605,23,True,302,False,303,False,10,False,13,6,
628,492,s,True,606,23,True,303,False,303,False,10,False,13,6,
629,526,s,True,607,23,True,304,False,303,False,10,False,13,6,
630,164,s,True,608,23,True,305,False,303,False,10,False,13,6,
631,276,n,True,609,23,False,305,True,304,False,10,False,13,1,
632,450,s,True,610,23,True,306,False,304,False,10,False,13,6,
633,335,n,True,611,23,False,306,True,305,False,10,False,13,1,
634,606,n,True,612,23,False,306,True,306,False,10,False,13,1,
635,620,n,True,613,23,False,306,True,307,False,10,False,13,1,
636,106,s,True,614,23,True,307,False,307,False,10,False,13,6,
637,591,n,True,615,23,False,307,True,308,False,10,False,13,1,
638,243,n,True,616,23,False,307,True,309,False,10,False,13,1,
639,351,n,True,617,23,False,307,True,310,False,10,False,13,1,
