Ensayo, Estimulo, Respuesta, Correcto, Aciertos, Errores, Hits,, Rechazos,, Falsas alarmas,, Omisiones,, 
311,22,s,1,291,21,1,,False,,False,,False,,
315,22,s,1,295,21,1,,False,,False,,False,,
320,22,s,1,300,21,1,,False,,False,,False,,
25,23,s,1,25,1,1,,False,,False,,False,,
50,23,s,1,48,3,1,,False,,False,,False,,
68,23,n,False,65,4,False,,False,,False,,1,,
107,23,s,1,99,9,1,,False,,False,,False,,
211,23,s,1,196,16,1,,False,,False,,False,,
255,23,s,1,239,17,1,,False,,False,,False,,
307,23,s,1,287,21,1,,False,,False,,False,,
87,24,s,1,82,6,1,,False,,False,,False,,
116,24,s,1,107,10,1,,False,,False,,False,,
162,24,s,1,150,13,1,,False,,False,,False,,
187,24,n,False,174,14,False,,False,,False,,1,,
212,24,s,1,197,16,1,,False,,False,,False,,
253,24,s,1,237,17,1,,False,,False,,False,,
260,24,s,1,243,18,1,,False,,False,,False,,
5,25,s,1,6,0,1,,False,,False,,False,,
66,25,s,1,64,3,1,,False,,False,,False,,
75,25,s,1,72,4,1,,False,,False,,False,,
179,25,s,1,167,13,1,,False,,False,,False,,
190,25,s,1,177,14,1,,False,,False,,False,,
276,25,s,1,259,18,1,,False,,False,,False,,
330,25,s,1,310,21,1,,False,,False,,False,,
17,26,s,1,17,1,1,,False,,False,,False,,
19,26,s,1,19,1,1,,False,,False,,False,,
45,26,s,1,43,3,1,,False,,False,,False,,
174,26,s,1,162,13,1,,False,,False,,False,,
192,26,s,1,179,14,1,,False,,False,,False,,
313,26,s,1,293,21,1,,False,,False,,False,,
314,26,s,1,294,21,1,,False,,False,,False,,
0,27,s,1,1,0,1,,False,,False,,False,,
28,27,s,1,28,1,1,,False,,False,,False,,
88,27,s,1,83,6,1,,False,,False,,False,,
186,27,s,1,174,13,1,,False,,False,,False,,
205,27,s,1,191,15,1,,False,,False,,False,,
217,27,s,1,202,16,1,,False,,False,,False,,
312,27,s,1,292,21,1,,False,,False,,False,,
37,28,s,1,36,2,1,,False,,False,,False,,
86,28,s,1,81,6,1,,False,,False,,False,,
154,28,n,False,142,13,False,,False,,False,,1,,
158,28,s,1,146,13,1,,False,,False,,False,,
208,28,s,1,194,15,1,,False,,False,,False,,
241,28,n,False,225,17,False,,False,,False,,1,,
296,28,s,1,277,20,1,,False,,False,,False,,
2,29,s,1,3,0,1,,False,,False,,False,,
4,29,s,1,5,0,1,,False,,False,,False,,
43,29,n,False,41,3,False,,False,,False,,1,,
113,29,s,1,104,10,1,,False,,False,,False,,
120,29,s,1,111,10,1,,False,,False,,False,,
140,29,s,1,130,11,1,,False,,False,,False,,
271,29,s,1,254,18,1,,False,,False,,False,,
40,30,s,1,39,2,1,,False,,False,,False,,
82,30,s,1,78,5,1,,False,,False,,False,,
84,30,s,1,79,6,1,,False,,False,,False,,
96,30,s,1,90,7,1,,False,,False,,False,,
227,30,s,1,212,16,1,,False,,False,,False,,
305,30,n,False,285,21,False,,False,,False,,1,,
329,30,s,1,309,21,1,,False,,False,,False,,
15,31,s,1,15,1,1,,False,,False,,False,,
80,31,s,1,77,4,1,,False,,False,,False,,
105,31,s,1,97,9,1,,False,,False,,False,,
125,31,s,1,116,10,1,,False,,False,,False,,
165,31,s,1,153,13,1,,False,,False,,False,,
201,31,n,False,187,15,False,,False,,False,,1,,
301,31,s,1,282,20,1,,False,,False,,False,,
12,32,s,1,12,1,1,,False,,False,,False,,
21,32,s,1,21,1,1,,False,,False,,False,,
38,32,s,1,37,2,1,,False,,False,,False,,
64,32,s,1,62,3,1,,False,,False,,False,,
79,32,s,1,76,4,1,,False,,False,,False,,
90,32,n,False,84,7,False,,False,,False,,1,,
246,32,s,1,230,17,1,,False,,False,,False,,
63,33,s,1,61,3,1,,False,,False,,False,,
175,33,s,1,163,13,1,,False,,False,,False,,
177,33,s,1,165,13,1,,False,,False,,False,,
188,33,s,1,175,14,1,,False,,False,,False,,
199,33,s,1,186,14,1,,False,,False,,False,,
267,33,s,1,250,18,1,,False,,False,,False,,
277,33,s,1,260,18,1,,False,,False,,False,,
13,34,s,1,13,1,1,,False,,False,,False,,
128,34,s,1,119,10,1,,False,,False,,False,,
142,34,s,1,132,11,1,,False,,False,,False,,
163,34,s,1,151,13,1,,False,,False,,False,,
172,34,s,1,160,13,1,,False,,False,,False,,
238,34,s,1,223,16,1,,False,,False,,False,,
275,34,s,1,258,18,1,,False,,False,,False,,
1,35,s,1,2,0,1,,False,,False,,False,,
181,35,s,1,169,13,1,,False,,False,,False,,
213,35,s,1,198,16,1,,False,,False,,False,,
230,35,s,1,215,16,1,,False,,False,,False,,
232,35,s,1,217,16,1,,False,,False,,False,,
240,35,s,1,225,16,1,,False,,False,,False,,
290,35,s,1,273,18,1,,False,,False,,False,,
56,36,s,1,54,3,1,,False,,False,,False,,
108,36,n,False,99,10,False,,False,,False,,1,,
223,36,s,1,208,16,1,,False,,False,,False,,
231,36,s,1,216,16,1,,False,,False,,False,,
256,36,s,1,240,17,1,,False,,False,,False,,
288,36,s,1,271,18,1,,False,,False,,False,,
317,36,s,1,297,21,1,,False,,False,,False,,
10,37,n,1,10,1,False,,1,,False,,False,,
153,37,n,1,142,12,False,,1,,False,,False,,
209,37,n,1,195,15,False,,1,,False,,False,,
222,37,n,1,207,16,False,,1,,False,,False,,
250,37,n,1,234,17,False,,1,,False,,False,,
270,37,n,1,253,18,False,,1,,False,,False,,
309,37,n,1,289,21,False,,1,,False,,False,,
74,38,n,1,71,4,False,,1,,False,,False,,
89,38,n,1,84,6,False,,1,,False,,False,,
144,38,n,1,134,11,False,,1,,False,,False,,
170,38,n,1,158,13,False,,1,,False,,False,,
247,38,n,1,231,17,False,,1,,False,,False,,
258,38,s,False,241,18,False,,False,,1,,False,,
281,38,n,1,264,18,False,,1,,False,,False,,
36,39,n,1,35,2,False,,1,,False,,False,,
115,39,n,1,106,10,False,,1,,False,,False,,
138,39,n,1,129,10,False,,1,,False,,False,,
178,39,n,1,166,13,False,,1,,False,,False,,
180,39,n,1,168,13,False,,1,,False,,False,,
193,39,n,1,180,14,False,,1,,False,,False,,
245,39,n,1,229,17,False,,1,,False,,False,,
29,40,n,1,29,1,False,,1,,False,,False,,
48,40,n,1,46,3,False,,1,,False,,False,,
93,40,n,1,87,7,False,,1,,False,,False,,
114,40,n,1,105,10,False,,1,,False,,False,,
171,40,n,1,159,13,False,,1,,False,,False,,
265,40,n,1,248,18,False,,1,,False,,False,,
306,40,n,1,286,21,False,,1,,False,,False,,
7,41,n,1,8,0,False,,1,,False,,False,,
26,41,n,1,26,1,False,,1,,False,,False,,
101,41,n,1,93,9,False,,1,,False,,False,,
198,41,n,1,185,14,False,,1,,False,,False,,
221,41,n,1,206,16,False,,1,,False,,False,,
269,41,n,1,252,18,False,,1,,False,,False,,
272,41,n,1,255,18,False,,1,,False,,False,,
110,42,n,1,101,10,False,,1,,False,,False,,
148,42,n,1,138,11,False,,1,,False,,False,,
191,42,n,1,178,14,False,,1,,False,,False,,
263,42,n,1,246,18,False,,1,,False,,False,,
266,42,n,1,249,18,False,,1,,False,,False,,
291,42,n,1,274,18,False,,1,,False,,False,,
294,42,s,False,275,20,False,,False,,1,,False,,
55,43,n,1,53,3,False,,1,,False,,False,,
59,43,n,1,57,3,False,,1,,False,,False,,
70,43,n,1,67,4,False,,1,,False,,False,,
117,43,n,1,108,10,False,,1,,False,,False,,
202,43,n,1,188,15,False,,1,,False,,False,,
244,43,n,1,228,17,False,,1,,False,,False,,
274,43,n,1,257,18,False,,1,,False,,False,,
42,44,n,1,41,2,False,,1,,False,,False,,
109,44,n,1,100,10,False,,1,,False,,False,,
137,44,n,1,128,10,False,,1,,False,,False,,
157,44,n,1,145,13,False,,1,,False,,False,,
242,44,n,1,226,17,False,,1,,False,,False,,
282,44,n,1,265,18,False,,1,,False,,False,,
284,44,n,1,267,18,False,,1,,False,,False,,
32,45,n,1,32,1,False,,1,,False,,False,,
71,45,n,1,68,4,False,,1,,False,,False,,
141,45,n,1,131,11,False,,1,,False,,False,,
151,45,n,1,141,11,False,,1,,False,,False,,
184,45,n,1,172,13,False,,1,,False,,False,,
229,45,n,1,214,16,False,,1,,False,,False,,
273,45,n,1,256,18,False,,1,,False,,False,,
61,46,n,1,59,3,False,,1,,False,,False,,
76,46,n,1,73,4,False,,1,,False,,False,,
118,46,n,1,109,10,False,,1,,False,,False,,
196,46,n,1,183,14,False,,1,,False,,False,,
228,46,n,1,213,16,False,,1,,False,,False,,
259,46,n,1,242,18,False,,1,,False,,False,,
318,46,n,1,298,21,False,,1,,False,,False,,
60,47,n,1,58,3,False,,1,,False,,False,,
92,47,n,1,86,7,False,,1,,False,,False,,
122,47,n,1,113,10,False,,1,,False,,False,,
150,47,n,1,140,11,False,,1,,False,,False,,
185,47,n,1,173,13,False,,1,,False,,False,,
204,47,n,1,190,15,False,,1,,False,,False,,
331,47,n,1,311,21,False,,1,,False,,False,,
41,48,n,1,40,2,False,,1,,False,,False,,
69,48,n,1,66,4,False,,1,,False,,False,,
133,48,n,1,124,10,False,,1,,False,,False,,
173,48,n,1,161,13,False,,1,,False,,False,,
197,48,n,1,184,14,False,,1,,False,,False,,
219,48,n,1,204,16,False,,1,,False,,False,,
239,48,n,1,224,16,False,,1,,False,,False,,
