"","X.1","Ensayo","Estimulo","Respuesta","Correcto","Aciertos","Errores","Hits","ContadorH","Rechazos","ContadorR","Falsas.alarmas","ContadorF","Omisiones","ContadorM","Confidence","RTime1","RTime1b","RTime2","Color","X","facilidad","senal","tipo","choice","outcome","Exito","HR6","FR6","HR5","FR5","HR4","FR4","HR3","FR3","HR2","FR2","HR1","FR1"
"119",119,118,254,"n","True",59,60,"False",9,"True",50,"False",3,"False",57,1,3.45584106445,1.95474481583,0.501674890518,"Naranja",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"120",120,119,364,"s","True",60,60,"True",10,"False",50,"False",3,"False",57,5,2.25021004677,0.749058961868,1.40421414375,"Purpura",NA,"muchos","senal","3 BS",1,4,1,"0","0","1","0","1","0","1","0","1","0","1","0"
"121",121,120,542,"n","True",61,60,"False",10,"True",51,"False",3,"False",57,1,2.45119380951,0.950662851334,0.90229511261,"Azul",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"122",122,121,106,"s","True",62,60,"True",11,"False",51,"False",3,"False",57,5,3.04184103012,1.54079508781,0.401067018509,"Azul",NA,"pocos","senal","4 AS",1,4,1,"0","0","1","0","1","0","1","0","1","0","1","0"
"123",123,122,477,"s","True",63,60,"True",12,"False",51,"False",3,"False",57,5,2.75321888924,1.25250720978,1.60393285751,"Purpura",NA,"muchos","senal","3 BS",1,4,1,"0","0","1","0","1","0","1","0","1","0","1","0"
"124",124,123,626,"n","True",64,60,"False",12,"True",52,"False",3,"False",57,1,3.25083017349,1.74975395203,0.501519918442,"Naranja",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"125",125,124,396,"n","False",64,61,"False",12,"False",52,"False",3,"True",58,1,5.85765790939,4.35660004616,1.20318698883,"Purpura",NA,"muchos","senal","3 BS",0,2,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"126",126,125,562,"s","False",64,62,"False",12,"False",52,"True",4,"False",58,6,4.4540541172,2.952917099,1.50404715538,"Naranja",NA,"muchos","ruido","2 BN",1,1,0,"0","1","0","1","0","1","0","1","0","1","0","1"
"127",127,126,142,"s","True",65,62,"True",13,"False",52,"False",4,"False",58,6,1.94886207581,0.447688102722,1.10283398628,"Naranja",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"128",128,127,627,"n","True",66,62,"False",13,"True",53,"False",4,"False",58,1,3.65182781219,2.15068888664,0.601580858231,"Verde",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"129",129,128,599,"n","True",67,62,"False",13,"True",54,"False",4,"False",58,1,2.84993815422,1.34970903397,0.50120306015,"Purpura",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"130",130,129,588,"s","False",67,63,"False",13,"False",54,"True",5,"False",58,6,2.04772996902,0.546670913696,0.401453971863,"Naranja",NA,"muchos","ruido","2 BN",1,1,0,"0","1","0","1","0","1","0","1","0","1","0","1"
"131",131,130,448,"s","True",68,63,"True",14,"False",54,"False",5,"False",58,6,2.55298399925,1.0521440506,0.401161909103,"Verde",NA,"muchos","senal","3 BS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"132",132,131,512,"n","True",69,63,"False",14,"True",55,"False",5,"False",58,1,1.64981484413,0.148987054825,1.30356788635,"Verde",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"133",133,132,13,"s","True",70,63,"True",15,"False",55,"False",5,"False",58,6,2.34884190559,0.847778081894,0.701770067215,"Azul",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"134",134,133,58,"n","False",70,64,"False",15,"False",55,"False",5,"True",59,2,1.65162801743,0.150479078293,0.802086114883,"Azul",NA,"pocos","senal","4 AS",0,2,0,"0","0","0","0","0","0","0","0","1","0","1","0"
"135",135,134,429,"n","False",70,65,"False",15,"False",55,"False",5,"True",60,2,3.45078611374,1.94969105721,0.401067972183,"Purpura",NA,"muchos","senal","3 BS",0,2,0,"0","0","0","0","0","0","0","0","1","0","1","0"
"136",136,135,632,"n","True",71,65,"False",15,"True",56,"False",5,"False",60,1,1.64588189125,0.144802808762,0.601784944534,"Azul",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"137",137,136,577,"s","False",71,66,"False",15,"False",56,"True",6,"False",60,6,2.15200400352,0.651512145996,1.50438213348,"Azul",NA,"muchos","ruido","2 BN",1,1,0,"0","1","0","1","0","1","0","1","0","1","0","1"
"138",138,137,601,"s","False",71,67,"False",15,"False",56,"True",7,"False",60,5,3.75578093529,2.25500798225,0.401103019714,"Verde",NA,"muchos","ruido","2 BN",1,1,0,"0","0","0","1","0","1","0","1","0","1","0","1"
"139",139,138,268,"s","False",71,68,"False",15,"False",56,"True",8,"False",60,5,4.44768404961,2.94658184052,0.501377105713,"Verde",NA,"pocos","ruido","1 AN",1,1,0,"0","0","0","1","0","1","0","1","0","1","0","1"
"140",140,139,635,"n","True",72,68,"False",15,"True",57,"False",8,"False",60,2,2.15075421333,0.649667024612,0.601790904999,"Naranja",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","1","0","1"
"141",141,140,95,"s","True",73,68,"True",16,"False",57,"False",8,"False",60,6,1.65157604218,0.150393009186,0.801721811295,"Verde",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"142",142,141,363,"n","False",73,69,"False",16,"False",57,"False",8,"True",61,1,1.64742612839,0.146275997162,1.10288906097,"Verde",NA,"muchos","senal","3 BS",0,2,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"143",143,142,552,"n","True",74,69,"False",16,"True",58,"False",8,"False",61,1,1.6508500576,0.15007686615,0.902486085892,"Azul",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"144",144,143,134,"s","True",75,69,"True",17,"False",58,"False",8,"False",61,6,2.55363798141,1.05256485939,0.701784849167,"Purpura",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"145",145,144,584,"n","True",76,69,"False",17,"True",59,"False",8,"False",61,1,1.64988899231,0.149342060089,0.802169084549,"Azul",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"146",146,145,549,"n","True",77,69,"False",17,"True",60,"False",8,"False",61,1,1.63855290413,0.137739896774,0.501194953918,"Naranja",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"147",147,146,573,"n","True",78,69,"False",17,"True",61,"False",8,"False",61,1,1.64956593513,0.148887872696,1.40320801735,"Purpura",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"148",148,147,533,"n","True",79,69,"False",17,"True",62,"False",8,"False",61,1,1.64699602127,0.145959854126,0.601468801498,"Naranja",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"149",149,148,309,"n","True",80,69,"False",17,"True",63,"False",8,"False",61,1,3.25609087944,1.75503897667,0.50119304657,"Verde",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"150",150,149,9,"s","True",81,69,"True",18,"False",63,"False",8,"False",61,5,2.84377598763,1.34342312813,0.300903081894,"Purpura",NA,"pocos","senal","4 AS",1,4,1,"0","0","1","0","1","0","1","0","1","0","1","0"
"151",151,150,246,"n","True",82,69,"False",18,"True",64,"False",8,"False",61,1,1.65186405182,0.150721073151,0.501392126083,"Purpura",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"152",152,151,550,"n","True",83,69,"False",18,"True",65,"False",8,"False",61,2,1.65050196648,0.149853944778,1.30319285393,"Verde",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","1","0","1"
"153",153,152,305,"n","True",84,69,"False",18,"True",66,"False",8,"False",61,1,1.64698815346,0.145878076553,0.701915979385,"Naranja",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"154",154,153,49,"s","True",85,69,"True",19,"False",66,"False",8,"False",61,6,1.64701199532,0.145884037018,0.802031993866,"Naranja",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"155",155,154,271,"n","True",86,69,"False",19,"True",67,"False",8,"False",61,1,1.65159797668,0.150493144989,0.601593971252,"Verde",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"156",156,155,166,"n","True",87,69,"False",19,"True",68,"False",8,"False",61,1,1.75177979469,0.250575780869,0.801875114441,"Purpura",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"157",157,156,343,"s","True",88,69,"True",20,"False",68,"False",8,"False",61,5,2.75078701973,1.24969601631,0.701987028122,"Naranja",NA,"muchos","senal","3 BS",1,4,1,"0","0","1","0","1","0","1","0","1","0","1","0"
"158",158,157,17,"s","True",89,69,"True",21,"False",68,"False",8,"False",61,6,1.64838790894,0.147286891937,0.601683139801,"Naranja",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"159",159,158,158,"s","True",90,69,"True",22,"False",68,"False",8,"False",61,6,1.65156793594,0.150516033173,0.802042961121,"Naranja",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"160",160,159,285,"s","False",90,70,"False",22,"False",68,"True",9,"False",61,5,1.65146899223,0.15029001236,0.701872110367,"Azul",NA,"pocos","ruido","1 AN",1,1,0,"0","0","0","1","0","1","0","1","0","1","0","1"
"161",161,160,457,"s","True",91,70,"True",23,"False",68,"False",9,"False",61,6,2.2489259243,0.747786045074,0.902126073837,"Verde",NA,"muchos","senal","3 BS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"162",162,161,292,"n","True",92,70,"False",23,"True",69,"False",9,"False",61,1,3.25583600998,1.75472688675,1.40348410606,"Azul",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"163",163,162,205,"n","True",93,70,"False",23,"True",70,"False",9,"False",61,3,2.24209690094,0.740972042084,3.60862588882,"Azul",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","1","0","1","0","1"
"164",164,163,51,"s","True",94,70,"True",24,"False",70,"False",9,"False",61,6,2.44911599159,0.948490858078,1.20299696922,"Purpura",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"165",165,164,180,"s","False",94,71,"False",24,"False",70,"True",10,"False",61,6,2.24788379669,0.746735095978,0.701555013657,"Azul",NA,"pocos","ruido","1 AN",1,1,0,"0","1","0","1","0","1","0","1","0","1","0","1"
"166",166,165,378,"n","False",94,72,"False",24,"False",70,"False",10,"True",62,1,1.85109210014,0.350362062454,1.90483093262,"Azul",NA,"muchos","senal","3 BS",0,2,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"167",167,166,506,"s","False",94,73,"False",24,"False",70,"True",11,"False",62,5,4.34479904175,2.84366512299,0.401838064194,"Purpura",NA,"muchos","ruido","2 BN",1,1,0,"0","0","0","1","0","1","0","1","0","1","0","1"
"168",168,167,570,"s","False",94,74,"False",24,"False",70,"True",12,"False",62,6,2.75368595123,1.25266385078,0.200736999512,"Purpura",NA,"muchos","ruido","2 BN",1,1,0,"0","1","0","1","0","1","0","1","0","1","0","1"
"169",169,168,379,"n","False",94,75,"False",24,"False",70,"False",12,"True",63,1,3.75679111481,2.2556579113,0.60157418251,"Verde",NA,"muchos","senal","3 BS",0,2,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"170",170,169,231,"s","False",94,76,"False",24,"False",70,"True",13,"False",63,5,2.9554400444,1.45423102379,0.501413106918,"Azul",NA,"pocos","ruido","1 AN",1,1,0,"0","0","0","1","0","1","0","1","0","1","0","1"
"171",171,170,365,"n","False",94,77,"False",24,"False",70,"False",13,"True",64,2,1.64756989479,0.146407842636,0.601420164108,"Azul",NA,"muchos","senal","3 BS",0,2,0,"0","0","0","0","0","0","0","0","1","0","1","0"
"172",172,171,497,"n","True",95,77,"False",24,"True",71,"False",13,"False",64,3,1.84781813622,0.346654176712,3.5087249279,"Azul",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","1","0","1","0","1"
"173",173,172,543,"n","True",96,77,"False",24,"True",72,"False",13,"False",64,1,2.75300502777,1.25250506401,1.00296616554,"Naranja",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"174",174,173,195,"s","False",96,78,"False",24,"False",72,"True",14,"False",64,6,1.85315012932,0.351958990097,0.602123022079,"Purpura",NA,"pocos","ruido","1 AN",1,1,0,"0","1","0","1","0","1","0","1","0","1","0","1"
"175",175,174,496,"n","True",97,78,"False",24,"True",73,"False",14,"False",64,1,3.7531170845,2.25203514099,1.00248098373,"Verde",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"176",176,175,389,"s","True",98,78,"True",25,"False",73,"False",14,"False",64,6,2.95166993141,1.45044207573,0.401705026627,"Verde",NA,"muchos","senal","3 BS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"177",177,176,67,"s","True",99,78,"True",26,"False",73,"False",14,"False",64,6,1.85184597969,0.350773096085,0.701794862747,"Purpura",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"178",178,177,337,"s","True",100,78,"True",27,"False",73,"False",14,"False",64,6,1.64756608009,0.146409034729,0.501545906067,"Naranja",NA,"muchos","senal","3 BS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"179",179,178,505,"s","False",100,79,"False",27,"False",73,"True",15,"False",64,6,1.64803385735,0.1468770504,0.401026964188,"Verde",NA,"muchos","ruido","2 BN",1,1,0,"0","1","0","1","0","1","0","1","0","1","0","1"
"180",180,179,408,"s","True",101,79,"True",28,"False",73,"False",15,"False",64,5,2.34869885445,0.847581863403,0.601630926132,"Verde",NA,"muchos","senal","3 BS",1,4,1,"0","0","1","0","1","0","1","0","1","0","1","0"
"181",181,180,194,"s","False",101,80,"False",28,"False",73,"True",16,"False",64,6,1.65268611908,0.151531934738,0.802316188812,"Verde",NA,"pocos","ruido","1 AN",1,1,0,"0","1","0","1","0","1","0","1","0","1","0","1"
"182",182,181,164,"s","False",101,81,"False",28,"False",73,"True",17,"False",64,6,1.65051579475,0.1494140625,0.401205062866,"Azul",NA,"pocos","ruido","1 AN",1,1,0,"0","1","0","1","0","1","0","1","0","1","0","1"
"183",183,182,558,"s","False",101,82,"False",28,"False",73,"True",18,"False",64,4,1.64705014229,0.145898103714,1.90483999252,"Azul",NA,"muchos","ruido","2 BN",1,1,0,"0","0","0","0","0","1","0","1","0","1","0","1"
"184",184,183,165,"n","True",102,82,"False",28,"True",74,"False",18,"False",64,2,1.95325613022,0.452141046524,1.20316314697,"Verde",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","1","0","1"
"185",185,184,74,"s","True",103,82,"True",29,"False",74,"False",18,"False",64,6,2.24915409088,0.748019933701,0.501287937164,"Azul",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"186",186,185,256,"n","True",104,82,"False",29,"True",75,"False",18,"False",64,1,2.15343403816,0.652308940887,1.50347280502,"Purpura",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"187",187,186,287,"n","True",105,82,"False",29,"True",76,"False",18,"False",64,1,1.95232605934,0.45122718811,0.60156917572,"Verde",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"188",188,187,419,"s","True",106,82,"True",30,"False",76,"False",18,"False",64,4,2.64172482491,1.14054489136,0.802550792694,"Naranja",NA,"muchos","senal","3 BS",1,4,1,"0","0","0","0","1","0","1","0","1","0","1","0"
"189",189,188,464,"s","True",107,82,"True",31,"False",76,"False",18,"False",64,6,2.04709911346,0.546066045761,0.702080011368,"Verde",NA,"muchos","senal","3 BS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"190",190,189,630,"n","True",108,82,"False",31,"True",77,"False",18,"False",64,2,3.15120410919,1.65015006065,1.30315804482,"Verde",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","1","0","1"
"191",191,190,303,"n","True",109,82,"False",31,"True",78,"False",18,"False",64,2,1.6480691433,0.146888017654,0.400928020477,"Purpura",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","1","0","1"
"192",192,191,331,"s","True",110,82,"True",32,"False",78,"False",18,"False",64,4,2.85349106789,1.35302805901,1.4037771225,"Verde",NA,"muchos","senal","3 BS",1,4,1,"0","0","0","0","1","0","1","0","1","0","1","0"
"193",193,192,572,"s","False",110,83,"False",32,"False",78,"True",19,"False",64,6,1.65049910545,0.149796962738,0.702123880386,"Naranja",NA,"muchos","ruido","2 BN",1,1,0,"0","1","0","1","0","1","0","1","0","1","0","1"
"194",194,193,122,"s","True",111,83,"True",33,"False",78,"False",19,"False",64,6,1.65165305138,0.15047287941,0.802407979965,"Azul",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"195",195,194,509,"n","True",112,83,"False",33,"True",79,"False",19,"False",64,1,2.05069303513,0.550208806992,1.10280895233,"Purpura",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"196",196,195,466,"s","True",113,83,"True",34,"False",79,"False",19,"False",64,6,2.14811110497,0.647052049637,0.401943922043,"Naranja",NA,"muchos","senal","3 BS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"197",197,196,454,"s","True",114,83,"True",35,"False",79,"False",19,"False",64,6,1.65094399452,0.149928092957,1.60378289223,"Verde",NA,"muchos","senal","3 BS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"198",198,197,442,"s","True",115,83,"True",36,"False",79,"False",19,"False",64,6,1.85108304024,0.350360155106,1.40362596512,"Purpura",NA,"muchos","senal","3 BS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"199",199,198,534,"n","True",116,83,"False",36,"True",80,"False",19,"False",64,2,2.34851503372,0.847474813461,1.00259613991,"Verde",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","1","0","1"
"200",200,199,16,"s","True",117,83,"True",37,"False",80,"False",19,"False",64,6,1.74735212326,0.24604010582,1.00303578377,"Purpura",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"201",201,200,398,"s","True",118,83,"True",38,"False",80,"False",19,"False",64,6,2.54869580269,1.04761791229,1.60411095619,"Naranja",NA,"muchos","senal","3 BS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"202",202,201,280,"n","True",119,83,"False",38,"True",81,"False",19,"False",64,2,1.84857916832,0.347352981567,0.903022050858,"Naranja",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","1","0","1"
"203",203,202,590,"n","True",120,83,"False",38,"True",82,"False",19,"False",64,1,1.65251016617,0.151311159134,0.601562023163,"Azul",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"204",204,203,227,"n","True",121,83,"False",38,"True",83,"False",19,"False",64,1,1.65207505226,0.150943994522,0.300859928131,"Purpura",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"205",205,204,21,"s","True",122,83,"True",39,"False",83,"False",19,"False",64,5,1.64632892609,0.145244121552,0.501241207123,"Verde",NA,"pocos","senal","4 AS",1,4,1,"0","0","1","0","1","0","1","0","1","0","1","0"
"206",206,205,152,"s","True",123,83,"True",40,"False",83,"False",19,"False",64,6,1.65170502663,0.150552034378,0.601639032364,"Naranja",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"207",207,206,610,"n","True",124,83,"False",40,"True",84,"False",19,"False",64,1,1.65236282349,0.151518106461,1.00275802612,"Naranja",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"208",208,207,91,"s","True",125,83,"True",41,"False",84,"False",19,"False",64,5,1.6521320343,0.151002883911,0.802254915237,"Naranja",NA,"pocos","senal","4 AS",1,4,1,"0","0","1","0","1","0","1","0","1","0","1","0"
"209",209,208,267,"n","True",126,83,"False",41,"True",85,"False",19,"False",64,1,1.6482770443,0.147199869156,0.801949977875,"Naranja",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"210",210,209,247,"n","True",127,83,"False",41,"True",86,"False",19,"False",64,1,1.65159797668,0.150454998016,0.400968074799,"Azul",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"211",211,210,149,"s","True",128,83,"True",42,"False",86,"False",19,"False",64,6,1.65155100822,0.150519132614,0.601569890976,"Verde",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"212",212,211,97,"s","True",129,83,"True",43,"False",86,"False",19,"False",64,6,1.65135598183,0.150292873383,0.601584911346,"Naranja",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"213",213,212,118,"s","True",130,83,"True",44,"False",86,"False",19,"False",64,5,3.95309209824,2.45193505287,0.902500867844,"Purpura",NA,"pocos","senal","4 AS",1,4,1,"0","0","1","0","1","0","1","0","1","0","1","0"
"214",214,213,211,"s","False",130,84,"False",44,"False",86,"True",20,"False",64,4,2.94399285316,1.4433259964,1.70418000221,"Purpura",NA,"pocos","ruido","1 AN",1,1,0,"0","0","0","0","0","1","0","1","0","1","0","1"
"215",215,214,170,"n","True",131,84,"False",44,"True",87,"False",20,"False",64,3,3.05027294159,1.54979515076,2.60632109642,"Azul",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","1","0","1","0","1"
"216",216,215,260,"n","True",132,84,"False",44,"True",88,"False",20,"False",64,1,1.85255503654,0.351521968842,1.4036090374,"Azul",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"217",217,216,489,"s","False",132,85,"False",44,"False",88,"True",21,"False",64,4,3.45095801353,1.9497449398,0.300806999207,"Verde",NA,"muchos","ruido","2 BN",1,1,0,"0","0","0","0","0","1","0","1","0","1","0","1"
"218",218,217,96,"s","True",133,85,"True",45,"False",88,"False",21,"False",64,6,1.75100922585,0.249919176102,1.20271587372,"Purpura",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"219",219,218,548,"s","False",133,86,"False",45,"False",88,"True",22,"False",64,6,1.85038399696,0.349713802338,1.90469503403,"Purpura",NA,"muchos","ruido","2 BN",1,1,0,"0","1","0","1","0","1","0","1","0","1","0","1"
"220",220,219,536,"n","True",134,86,"False",45,"True",89,"False",22,"False",64,2,2.24852895737,0.747388839722,1.60470294952,"Azul",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","1","0","1"
"221",221,220,327,"s","True",135,86,"True",46,"False",89,"False",22,"False",64,6,2.53996181488,1.03892087936,0.501410961151,"Naranja",NA,"muchos","senal","3 BS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"222",222,221,539,"s","False",135,87,"False",46,"False",89,"True",23,"False",64,6,1.65046906471,0.149544000626,1.20316195488,"Azul",NA,"muchos","ruido","2 BN",1,1,0,"0","1","0","1","0","1","0","1","0","1","0","1"
"223",223,222,94,"s","True",136,87,"True",47,"False",89,"False",23,"False",64,5,1.65224194527,0.151167869568,1.60384202003,"Naranja",NA,"pocos","senal","4 AS",1,4,1,"0","0","1","0","1","0","1","0","1","0","1","0"
"224",224,223,146,"s","True",137,87,"True",48,"False",89,"False",23,"False",64,6,1.75235009193,0.251192092896,0.601606845856,"Verde",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"225",225,224,125,"s","True",138,87,"True",49,"False",89,"False",23,"False",64,5,1.65143895149,0.150329828262,0.601674079895,"Azul",NA,"pocos","senal","4 AS",1,4,1,"0","0","1","0","1","0","1","0","1","0","1","0"
"226",226,225,612,"s","False",138,88,"False",49,"False",89,"True",24,"False",64,4,1.85084605217,0.349889039993,1.30342507362,"Purpura",NA,"muchos","ruido","2 BN",1,1,0,"0","0","0","0","0","1","0","1","0","1","0","1"
"227",227,226,234,"s","False",138,89,"False",49,"False",89,"True",25,"False",64,5,1.63963079453,0.138571977615,0.902416944504,"Azul",NA,"pocos","ruido","1 AN",1,1,0,"0","0","0","1","0","1","0","1","0","1","0","1"
"228",228,227,98,"s","True",139,89,"True",50,"False",89,"False",25,"False",64,6,1.65108704567,0.149892807007,0.701945066452,"Verde",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"229",229,228,124,"s","True",140,89,"True",51,"False",89,"False",25,"False",64,6,1.65216708183,0.15098285675,1.30353403091,"Verde",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"230",230,229,439,"s","True",141,89,"True",52,"False",89,"False",25,"False",64,5,2.45417308807,0.952995061874,0.802061080933,"Purpura",NA,"muchos","senal","3 BS",1,4,1,"0","0","1","0","1","0","1","0","1","0","1","0"
"231",231,230,537,"s","False",141,90,"False",52,"False",89,"True",26,"False",64,6,1.95160388947,0.450806856155,1.90453004837,"Verde",NA,"muchos","ruido","2 BN",1,1,0,"0","1","0","1","0","1","0","1","0","1","0","1"
"232",232,231,262,"n","True",142,90,"False",52,"True",90,"False",26,"False",64,1,1.85307192802,0.351868867874,0.40120100975,"Purpura",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"233",233,232,132,"s","True",143,90,"True",53,"False",90,"False",26,"False",64,6,1.65124797821,0.150087118149,0.40113401413,"Azul",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"234",234,233,300,"n","True",144,90,"False",53,"True",91,"False",26,"False",64,1,1.64648103714,0.145328998566,0.50143289566,"Purpura",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"235",235,234,130,"s","True",145,90,"True",54,"False",91,"False",26,"False",64,6,1.65157198906,0.150441884995,0.40118598938,"Verde",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"236",236,235,507,"s","False",145,91,"False",54,"False",91,"True",27,"False",64,6,1.63862895966,0.137567996979,0.501329898834,"Azul",NA,"muchos","ruido","2 BN",1,1,0,"0","1","0","1","0","1","0","1","0","1","0","1"
"237",237,236,46,"s","True",146,91,"True",55,"False",91,"False",27,"False",64,6,1.6469271183,0.145766973495,0.200619935989,"Naranja",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"238",238,237,153,"s","True",147,91,"True",56,"False",91,"False",27,"False",64,6,1.75156402588,0.250507116318,0.401059865952,"Purpura",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
