"","X.1","Ensayo","Estimulo","Respuesta","Correcto","Aciertos","Errores","Hits","ContadorH","Rechazos","ContadorR","Falsas.alarmas","ContadorF","Omisiones","ContadorM","Confidence","RTime1","RTime1b","RTime2","Color","X","facilidad","senal","tipo","choice","outcome","Exito","HR6","FR6","HR5","FR5","HR4","FR4","HR3","FR3","HR2","FR2","HR1","FR1"
"374",374,373,310,"n","True",230,144,"False",113,"True",117,"False",67,"False",77,1,1.64811706543,0.146961927414,0.100402116776,"Purpura",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"375",375,374,47,"n","False",230,145,"False",113,"False",117,"False",67,"True",78,1,1.64759683609,0.146313905716,0.80205488205,"Verde",NA,"pocos","senal","4 AS",0,2,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"376",376,375,334,"n","False",230,146,"False",113,"False",117,"False",67,"True",79,1,1.64812994003,0.146934986115,0.30086684227,"Naranja",NA,"muchos","senal","3 BS",0,2,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"377",377,376,539,"s","False",230,147,"False",113,"False",117,"True",68,"False",79,5,1.75077700615,0.250170946121,1.3032310009,"Azul",NA,"muchos","ruido","2 BN",1,1,0,"0","0","0","1","0","1","0","1","0","1","0","1"
"378",378,377,110,"n","False",230,148,"False",113,"False",117,"False",68,"True",80,1,1.64675617218,0.14558506012,0.300846099854,"Naranja",NA,"pocos","senal","4 AS",0,2,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"379",379,378,572,"s","False",230,149,"False",113,"False",117,"True",69,"False",80,6,2.85329794884,1.35266304016,0.601969003677,"Naranja",NA,"muchos","ruido","2 BN",1,1,0,"0","1","0","1","0","1","0","1","0","1","0","1"
"380",380,379,309,"n","True",231,149,"False",113,"True",118,"False",69,"False",80,1,1.65159988403,0.150496959686,0.601753950119,"Verde",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"381",381,380,322,"n","False",231,150,"False",113,"False",118,"False",69,"True",81,1,5.35622882843,3.85502290726,1.10251998901,"Verde",NA,"muchos","senal","3 BS",0,2,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"382",382,381,260,"n","True",232,150,"False",113,"True",119,"False",69,"False",81,2,2.65507102013,1.15400290489,0.401541948318,"Azul",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","1","0","1"
"383",383,382,204,"n","True",233,150,"False",113,"True",120,"False",69,"False",81,1,1.64016199112,0.139540910721,0.200597047806,"Verde",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"384",384,383,302,"n","True",234,150,"False",113,"True",121,"False",69,"False",81,1,1.64680290222,0.145678043365,0.200598955154,"Naranja",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"385",385,384,582,"n","True",235,150,"False",113,"True",122,"False",69,"False",81,1,1.65063595772,0.150025129318,0.501406908035,"Verde",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"386",386,385,588,"s","False",235,151,"False",113,"False",122,"True",70,"False",81,6,1.74729299545,0.246193170547,0.501854896545,"Naranja",NA,"muchos","ruido","2 BN",1,1,0,"0","1","0","1","0","1","0","1","0","1","0","1"
"387",387,386,441,"s","True",236,151,"True",114,"False",122,"False",70,"False",81,6,1.6503970623,0.149937152863,0.601449012756,"Verde",NA,"muchos","senal","3 BS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"388",388,387,384,"s","True",237,151,"True",115,"False",122,"False",70,"False",81,5,1.64673900604,0.14567899704,0.702040910721,"Azul",NA,"muchos","senal","3 BS",1,4,1,"0","0","1","0","1","0","1","0","1","0","1","0"
"389",389,388,116,"n","False",237,152,"False",115,"False",122,"False",70,"True",82,3,1.64713191986,0.145947217941,1.20313501358,"Azul",NA,"pocos","senal","4 AS",0,2,0,"0","0","0","0","0","0","1","0","1","0","1","0"
"390",390,389,492,"s","False",237,153,"False",115,"False",122,"True",71,"False",82,6,1.64694285393,0.145879030228,0.501509189606,"Naranja",NA,"muchos","ruido","2 BN",1,1,0,"0","1","0","1","0","1","0","1","0","1","0","1"
"391",391,390,286,"s","False",237,154,"False",115,"False",122,"True",72,"False",82,6,9.36963105202,7.86847615242,0.802589178085,"Naranja",NA,"pocos","ruido","1 AN",1,1,0,"0","1","0","1","0","1","0","1","0","1","0","1"
"392",392,391,595,"n","True",238,154,"False",115,"True",123,"False",72,"False",82,2,3.15052700043,1.64940214157,0.401054859161,"Verde",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","1","0","1"
"393",393,392,472,"n","False",238,155,"False",115,"False",123,"False",72,"True",83,2,2.54813981056,1.04705381393,0.401113033295,"Azul",NA,"muchos","senal","3 BS",0,2,0,"0","0","0","0","0","0","0","0","1","0","1","0"
"394",394,393,248,"n","True",239,155,"False",115,"True",124,"False",72,"False",83,1,1.84830594063,0.347155809402,1.30365490913,"Naranja",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"395",395,394,311,"n","True",240,155,"False",115,"True",125,"False",72,"False",83,1,1.64824604988,0.147082090378,0.400970220566,"Naranja",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"396",396,395,55,"s","True",241,155,"True",116,"False",125,"False",72,"False",83,6,4.55429506302,3.05322790146,0.501364946365,"Azul",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"397",397,396,130,"s","True",242,155,"True",117,"False",125,"False",72,"False",83,6,1.65052294731,0.14945101738,1.20315098763,"Verde",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"398",398,397,573,"n","True",243,155,"False",117,"True",126,"False",72,"False",83,2,1.65321397781,0.152102947235,0.701704025269,"Purpura",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","1","0","1"
"399",399,398,416,"n","False",243,156,"False",117,"False",126,"False",72,"True",84,2,1.7377409935,0.236665010452,0.902353048325,"Naranja",NA,"muchos","senal","3 BS",0,2,0,"0","0","0","0","0","0","0","0","1","0","1","0"
"400",400,399,556,"n","True",244,156,"False",117,"True",127,"False",72,"False",84,2,1.64703512192,0.145852088928,0.501615047455,"Naranja",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","1","0","1"
"401",401,400,198,"n","True",245,156,"False",117,"True",128,"False",72,"False",84,3,2.85565781593,1.35455203056,0.902530193329,"Purpura",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","1","0","1","0","1"
"402",402,401,234,"s","False",245,157,"False",117,"False",128,"True",73,"False",84,6,4.34574007988,2.84467697144,0.401209115982,"Azul",NA,"pocos","ruido","1 AN",1,1,0,"0","1","0","1","0","1","0","1","0","1","0","1"
"403",403,402,356,"s","True",246,157,"True",118,"False",128,"False",73,"False",84,6,2.15167593956,0.651278018951,0.501348018646,"Naranja",NA,"muchos","senal","3 BS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"404",404,403,167,"s","False",246,158,"False",118,"False",128,"True",74,"False",84,6,1.65157699585,0.150485992432,0.401120901108,"Azul",NA,"pocos","ruido","1 AN",1,1,0,"0","1","0","1","0","1","0","1","0","1","0","1"
"405",405,404,360,"s","True",247,158,"True",119,"False",128,"False",74,"False",84,6,1.64713811874,0.146049976349,0.701680898666,"Verde",NA,"muchos","senal","3 BS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"406",406,405,169,"s","False",247,159,"False",119,"False",128,"True",75,"False",84,6,1.63995313644,0.138818025589,0.501275062561,"Purpura",NA,"pocos","ruido","1 AN",1,1,0,"0","1","0","1","0","1","0","1","0","1","0","1"
"407",407,406,352,"n","False",247,160,"False",119,"False",128,"False",75,"True",85,1,1.93793392181,0.436794042587,0.701560020447,"Azul",NA,"muchos","senal","3 BS",0,2,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"408",408,407,574,"n","True",248,160,"False",119,"True",129,"False",75,"False",85,1,1.84870314598,0.347505092621,0.501409053802,"Azul",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"409",409,408,534,"n","True",249,160,"False",119,"True",130,"False",75,"False",85,1,1.64601516724,0.144889116287,0.601787090302,"Verde",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"410",410,409,490,"s","False",249,161,"False",119,"False",130,"True",76,"False",85,6,1.64704918861,0.146648168564,0.501471996307,"Purpura",NA,"muchos","ruido","2 BN",1,1,0,"0","1","0","1","0","1","0","1","0","1","0","1"
"411",411,410,270,"s","False",249,162,"False",119,"False",130,"True",77,"False",85,6,2.1483631134,0.647217988968,0.802196025848,"Naranja",NA,"pocos","ruido","1 AN",1,1,0,"0","1","0","1","0","1","0","1","0","1","0","1"
"412",412,411,621,"n","True",250,162,"False",119,"True",131,"False",77,"False",85,1,1.64717888832,0.146079063416,0.300728082657,"Purpura",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"413",413,412,632,"n","True",251,162,"False",119,"True",132,"False",77,"False",85,1,1.64766693115,0.146525144577,0.501337051392,"Azul",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"414",414,413,372,"n","False",251,163,"False",119,"False",132,"False",77,"True",86,1,1.6511220932,0.149947881699,0.902272939682,"Naranja",NA,"muchos","senal","3 BS",0,2,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"415",415,414,349,"s","True",252,163,"True",120,"False",132,"False",77,"False",86,6,2.04924488068,0.548172950745,0.802358865738,"Azul",NA,"muchos","senal","3 BS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"416",416,415,63,"s","True",253,163,"True",121,"False",132,"False",77,"False",86,6,1.6524169445,0.151271104813,0.300872087479,"Verde",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"417",417,416,347,"n","False",253,164,"False",121,"False",132,"False",77,"True",87,1,1.64653611183,0.145372152328,0.701900005341,"Verde",NA,"muchos","senal","3 BS",0,2,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"418",418,417,11,"n","False",253,165,"False",121,"False",132,"False",77,"True",88,1,1.64106488228,0.140075922012,0.501396179199,"Naranja",NA,"pocos","senal","4 AS",0,2,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"419",419,418,536,"n","True",254,165,"False",121,"True",133,"False",77,"False",88,1,2.14833498001,0.647269010544,0.401234149933,"Azul",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"420",420,419,144,"s","True",255,165,"True",122,"False",133,"False",77,"False",88,6,1.64760899544,0.146504878998,0.30076789856,"Purpura",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"421",421,420,404,"s","True",256,165,"True",123,"False",133,"False",77,"False",88,6,2.04796409607,0.546887159348,0.601446151733,"Naranja",NA,"muchos","senal","3 BS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"422",422,421,147,"s","True",257,165,"True",124,"False",133,"False",77,"False",88,6,1.65142798424,0.150315999985,0.401117086411,"Purpura",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"423",423,422,593,"s","False",257,166,"False",124,"False",133,"True",78,"False",88,6,5.85826396942,4.35706400871,0.401552915573,"Azul",NA,"muchos","ruido","2 BN",1,1,0,"0","1","0","1","0","1","0","1","0","1","0","1"
"424",424,423,73,"s","True",258,166,"True",125,"False",133,"False",78,"False",88,6,1.64047622681,0.139405965805,0.701728820801,"Purpura",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"425",425,424,209,"s","False",258,167,"False",125,"False",133,"True",79,"False",88,6,1.65164995193,0.150500059128,0.902466058731,"Naranja",NA,"pocos","ruido","1 AN",1,1,0,"0","1","0","1","0","1","0","1","0","1","0","1"
"426",426,425,241,"s","False",258,168,"False",125,"False",133,"True",80,"False",88,6,1.85104608536,0.349931001663,0.601656913757,"Naranja",NA,"pocos","ruido","1 AN",1,1,0,"0","1","0","1","0","1","0","1","0","1","0","1"
"427",427,426,481,"n","True",259,168,"False",125,"True",134,"False",80,"False",88,2,2.44998216629,0.949629068375,0.80255484581,"Azul",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","1","0","1"
"428",428,427,385,"n","False",259,169,"False",125,"False",134,"False",80,"True",89,3,4.65749788284,3.15694999695,0.401067972183,"Naranja",NA,"muchos","senal","3 BS",0,2,0,"0","0","0","0","0","0","1","0","1","0","1","0"
"429",429,428,566,"n","True",260,169,"False",125,"True",135,"False",80,"False",89,2,1.64651799202,0.14533996582,1.30342698097,"Verde",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","1","0","1"
"430",430,429,444,"s","True",261,169,"True",126,"False",135,"False",80,"False",89,6,1.74738812447,0.246201992035,0.401155948639,"Naranja",NA,"muchos","senal","3 BS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"431",431,430,440,"s","True",262,169,"True",127,"False",135,"False",80,"False",89,6,1.64706301689,0.145867109299,0.501943826675,"Azul",NA,"muchos","senal","3 BS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"432",432,431,190,"n","True",263,169,"False",127,"True",136,"False",80,"False",89,1,2.15334415436,0.652114152908,0.401207208633,"Naranja",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"433",433,432,338,"n","False",263,170,"False",127,"False",136,"False",80,"True",90,1,1.63959312439,0.138374090195,0.100485086441,"Verde",NA,"muchos","senal","3 BS",0,2,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"434",434,433,184,"n","True",264,170,"False",127,"True",137,"False",80,"False",90,1,1.64039778709,0.139237880707,0.300791978836,"Naranja",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"435",435,434,53,"n","False",264,171,"False",127,"False",137,"False",80,"True",91,2,3.05049300194,1.54934096336,0.902259111404,"Verde",NA,"pocos","senal","4 AS",0,2,0,"0","0","0","0","0","0","0","0","1","0","1","0"
"436",436,435,637,"n","True",265,171,"False",127,"True",138,"False",80,"False",91,1,1.64851403236,0.147384881973,0.200633049011,"Purpura",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"437",437,436,339,"n","False",265,172,"False",127,"False",138,"False",80,"True",92,3,1.64764285088,0.146497964859,0.902185201645,"Azul",NA,"muchos","senal","3 BS",0,2,0,"0","0","0","0","0","0","1","0","1","0","1","0"
"438",438,437,242,"s","False",265,173,"False",127,"False",138,"True",81,"False",92,6,1.64719605446,0.146015882492,0.401036977768,"Verde",NA,"pocos","ruido","1 AN",1,1,0,"0","1","0","1","0","1","0","1","0","1","0","1"
"439",439,438,281,"n","True",266,173,"False",127,"True",139,"False",81,"False",92,1,2.45330500603,0.952136993408,0.300893068314,"Purpura",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"440",440,439,596,"n","True",267,173,"False",127,"True",140,"False",81,"False",92,1,3.45095181465,1.94978785515,0.301383972168,"Purpura",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"441",441,440,252,"n","True",268,173,"False",127,"True",141,"False",81,"False",92,3,2.55515480042,1.05499696732,0.3009288311,"Verde",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","1","0","1","0","1"
"442",442,441,232,"n","True",269,173,"False",127,"True",142,"False",81,"False",92,1,1.95365595818,0.452517986298,0.401121139526,"Naranja",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"443",443,442,43,"n","False",269,174,"False",127,"False",142,"False",81,"True",93,3,9.05871701241,7.55761194229,2.50676703453,"Naranja",NA,"pocos","senal","4 AS",0,2,0,"0","0","0","0","0","0","1","0","1","0","1","0"
"444",444,443,514,"s","False",269,175,"False",127,"False",142,"True",82,"False",93,6,2.15438604355,0.653187036514,0.702052116394,"Naranja",NA,"muchos","ruido","2 BN",1,1,0,"0","1","0","1","0","1","0","1","0","1","0","1"
"445",445,444,623,"n","True",270,175,"False",127,"True",143,"False",82,"False",93,1,1.84738588333,0.346225976944,3.60886001587,"Naranja",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"446",446,445,161,"n","True",271,175,"False",127,"True",144,"False",82,"False",93,2,1.65204000473,0.151682853699,0.300994157791,"Naranja",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","1","0","1"
"447",447,446,601,"n","True",272,175,"False",127,"True",145,"False",82,"False",93,3,1.74724602699,0.246112108231,0.701817035675,"Verde",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","1","0","1","0","1"
"448",448,447,255,"n","True",273,175,"False",127,"True",146,"False",82,"False",93,2,1.65261411667,0.151465892792,0.601480960846,"Verde",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","1","0","1"
"449",449,448,415,"n","False",273,176,"False",127,"False",146,"False",82,"True",94,1,1.64713191986,0.146011829376,0.300813913345,"Azul",NA,"muchos","senal","3 BS",0,2,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"450",450,449,256,"n","True",274,176,"False",127,"True",147,"False",82,"False",94,1,1.65182685852,0.150641918182,0.401098012924,"Purpura",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"451",451,450,300,"n","True",275,176,"False",127,"True",148,"False",82,"False",94,1,1.64709496498,0.146044015884,0.501383066177,"Purpura",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"452",452,451,446,"n","False",275,177,"False",127,"False",148,"False",82,"True",95,1,2.24824500084,0.747185945511,0.601623058319,"Azul",NA,"muchos","senal","3 BS",0,2,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"453",453,452,522,"n","True",276,177,"False",127,"True",149,"False",82,"False",95,3,3.25060510635,1.74961805344,0.501485109329,"Purpura",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","1","0","1","0","1"
"454",454,453,607,"n","True",277,177,"False",127,"True",150,"False",82,"False",95,1,1.64695310593,0.145905971527,0.701730012894,"Naranja",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"455",455,454,527,"n","True",278,177,"False",127,"True",151,"False",82,"False",95,1,1.64739489555,0.146755218506,0.501550912857,"Naranja",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"456",456,455,89,"s","True",279,177,"True",128,"False",151,"False",82,"False",95,6,2.35311102867,0.851932048798,0.601532936096,"Purpura",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"457",457,456,229,"s","False",279,178,"False",128,"False",151,"True",83,"False",95,6,4.35920596123,2.85895991325,0.401108026505,"Verde",NA,"pocos","ruido","1 AN",1,1,0,"0","1","0","1","0","1","0","1","0","1","0","1"
"458",458,457,18,"s","True",280,178,"True",129,"False",151,"False",83,"False",95,6,3.04185295105,1.54065394402,0.400969028473,"Verde",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"459",459,458,150,"s","True",281,178,"True",130,"False",151,"False",83,"False",95,6,2.45351099968,0.952320814133,0.401263952255,"Purpura",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"460",460,459,452,"s","True",282,178,"True",131,"False",151,"False",83,"False",95,6,1.65058994293,0.150239944458,0.401041030884,"Purpura",NA,"muchos","senal","3 BS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"461",461,460,451,"s","True",283,178,"True",132,"False",151,"False",83,"False",95,6,1.64941596985,0.148898124695,0.40100312233,"Verde",NA,"muchos","senal","3 BS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"462",462,461,461,"s","True",284,178,"True",133,"False",151,"False",83,"False",95,6,1.6470849514,0.145980119705,0.401282072067,"Purpura",NA,"muchos","senal","3 BS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"463",463,462,77,"s","True",285,178,"True",134,"False",151,"False",83,"False",95,6,1.64630389214,0.145968914032,0.501399993896,"Azul",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"464",464,463,367,"s","True",286,178,"True",135,"False",151,"False",83,"False",95,6,1.64704108238,0.145947933197,1.20305800438,"Purpura",NA,"muchos","senal","3 BS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"465",465,464,246,"n","True",287,178,"False",135,"True",152,"False",83,"False",95,2,2.45325279236,0.952078819275,1.70429801941,"Purpura",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","1","0","1"
"466",466,465,155,"s","True",288,178,"True",136,"False",152,"False",83,"False",95,6,1.6519548893,0.150840997696,0.401160001755,"Naranja",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"467",467,466,619,"s","False",288,179,"False",136,"False",152,"True",84,"False",95,6,1.84763097763,0.347176074982,1.60437011719,"Azul",NA,"muchos","ruido","2 BN",1,1,0,"0","1","0","1","0","1","0","1","0","1","0","1"
"468",468,467,271,"s","False",288,180,"False",136,"False",152,"True",85,"False",95,5,1.6467859745,0.145627975464,0.401232004166,"Verde",NA,"pocos","ruido","1 AN",1,1,0,"0","0","0","1","0","1","0","1","0","1","0","1"
"469",469,468,439,"s","True",289,180,"True",137,"False",152,"False",85,"False",95,5,1.64590501785,0.14478802681,0.300755023956,"Purpura",NA,"muchos","senal","3 BS",1,4,1,"0","0","1","0","1","0","1","0","1","0","1","0"
"470",470,469,333,"n","False",289,181,"False",137,"False",152,"False",85,"True",96,2,1.94803595543,0.447000026703,1.00311303139,"Azul",NA,"muchos","senal","3 BS",0,2,0,"0","0","0","0","0","0","0","0","1","0","1","0"
"471",471,470,434,"n","False",289,182,"False",137,"False",152,"False",85,"True",97,2,6.56436085701,5.06318306923,0.601714134216,"Naranja",NA,"muchos","senal","3 BS",0,2,0,"0","0","0","0","0","0","0","0","1","0","1","0"
"472",472,471,8,"s","True",290,182,"True",138,"False",152,"False",85,"False",97,6,2.95493602753,1.45382499695,0.601555109024,"Naranja",NA,"pocos","senal","4 AS",1,4,1,"1","0","1","0","1","0","1","0","1","0","1","0"
"473",473,472,288,"n","True",291,182,"False",138,"True",153,"False",85,"False",97,1,1.65202498436,0.150845050812,0.300896167755,"Purpura",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"474",474,473,205,"n","True",292,182,"False",138,"True",154,"False",85,"False",97,1,1.64702796936,0.145894050598,1.30300307274,"Azul",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"475",475,474,38,"n","False",292,183,"False",138,"False",154,"False",85,"True",98,1,1.65200209618,0.150857925415,2.7067220211,"Purpura",NA,"pocos","senal","4 AS",0,2,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"476",476,475,181,"n","True",293,183,"False",138,"True",155,"False",85,"False",98,2,1.94183897972,0.440660953522,0.903167009354,"Verde",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","1","0","1"
"477",477,476,373,"n","False",293,184,"False",138,"False",155,"False",85,"True",99,1,1.6470849514,0.145992994308,0.501299858093,"Verde",NA,"muchos","senal","3 BS",0,2,0,"0","0","0","0","0","0","0","0","0","0","1","0"
"478",478,477,564,"s","False",293,185,"False",138,"False",155,"True",86,"False",99,4,4.15321302414,2.65202307701,0.401036977768,"Purpura",NA,"muchos","ruido","2 BN",1,1,0,"0","0","0","0","0","1","0","1","0","1","0","1"
"479",479,478,639,"n","True",294,185,"False",138,"True",156,"False",86,"False",99,1,1.64985609055,0.149379014969,0.300893783569,"Naranja",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"480",480,479,111,"n","False",294,186,"False",138,"False",156,"False",86,"True",100,2,1.63961410522,0.138448953629,0.300917863846,"Verde",NA,"pocos","senal","4 AS",0,2,0,"0","0","0","0","0","0","0","0","1","0","1","0"
"481",481,480,44,"n","False",294,187,"False",138,"False",156,"False",86,"True",101,2,3.54590010643,2.04479503632,1.10289382935,"Verde",NA,"pocos","senal","4 AS",0,2,0,"0","0","0","0","0","0","0","0","1","0","1","0"
"482",482,481,526,"n","True",295,187,"False",138,"True",157,"False",86,"False",101,1,2.65000009537,1.14891695976,0.601676940918,"Azul",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"483",483,482,313,"n","True",296,187,"False",138,"True",158,"False",86,"False",101,1,1.65149998665,0.150396108627,0.501507997513,"Purpura",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"484",484,483,292,"s","False",296,188,"False",138,"False",158,"True",87,"False",101,5,1.6520421505,0.1509141922,0.601526021957,"Azul",NA,"pocos","ruido","1 AN",1,1,0,"0","0","0","1","0","1","0","1","0","1","0","1"
"485",485,484,598,"n","True",297,188,"False",138,"True",159,"False",87,"False",101,1,5.26108503342,3.75992703438,0.4011490345,"Verde",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"486",486,485,554,"s","False",297,189,"False",138,"False",159,"True",88,"False",101,6,1.6468911171,0.145809173584,0.300853013992,"Purpura",NA,"muchos","ruido","2 BN",1,1,0,"0","1","0","1","0","1","0","1","0","1","0","1"
"487",487,486,196,"s","False",297,190,"False",138,"False",159,"True",89,"False",101,4,1.75227999687,0.251060009003,0.400892972946,"Azul",NA,"pocos","ruido","1 AN",1,1,0,"0","0","0","0","0","1","0","1","0","1","0","1"
"488",488,487,284,"n","True",298,190,"False",138,"True",160,"False",89,"False",101,3,1.85304808617,0.3519551754,0.701883792877,"Verde",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","1","0","1","0","1"
"489",489,488,20,"n","False",298,191,"False",138,"False",160,"False",89,"True",102,2,2.04856991768,0.547391891479,0.50139093399,"Azul",NA,"pocos","senal","4 AS",0,2,0,"0","0","0","0","0","0","0","0","1","0","1","0"
"490",490,489,591,"n","True",299,191,"False",138,"True",161,"False",89,"False",102,1,3.85627818108,2.35510206223,1.50370502472,"Naranja",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","0","0","1"
"491",491,490,49,"n","False",299,192,"False",138,"False",161,"False",89,"True",103,2,1.64025688171,0.139762878418,0.701943874359,"Naranja",NA,"pocos","senal","4 AS",0,2,0,"0","0","0","0","0","0","0","0","1","0","1","0"
"492",492,491,483,"n","True",300,192,"False",138,"True",162,"False",89,"False",103,2,3.75534391403,2.25488090515,0.902525186539,"Verde",NA,"muchos","ruido","2 BN",0,3,1,"0","0","0","0","0","0","0","0","0","1","0","1"
"493",493,492,307,"n","True",301,192,"False",138,"True",163,"False",89,"False",103,2,4.85982608795,3.35865306854,1.50458693504,"Azul",NA,"pocos","ruido","1 AN",0,3,1,"0","0","0","0","0","0","0","0","0","1","0","1"
