Ensayo, Estimulo, Comparacion, SignallPosition, Respuesta, Eleccion, Correcto, OpcionPredicha, Aciertos, Errores, RTime1, RTime2, Hits, ContadorH, Rechazos, ContadorR, Falsas alarmas, ContadorF, Omisiones, ContadorM, 
104,75,2 AS-BN,Left,left,AS,1,1,43,7,2.53707408905,0.536509037018,1,43,1,43,0,7,0,7
105,152,5 AS-BS,Both,right,AS,NA,1,43,7,2.41970610619,0.41908788681,NA,43,NA,43,NA,7,NA,7
106,70,2 AS-BN,Right,left,BN,0,0,43,8,2.13268113136,0.131146907806,0,43,0,43,1,8,1,8
107,247,2 AS-BN,Right,left,BN,0,0,43,8,2.13567304611,0.1346180439,0,43,0,43,1,8,1,8
108,73,2 AS-BN,Left,left,AS,1,1,44,8,2.1186299324,0.11814904213,1,44,1,44,0,8,0,8
109,68,2 AS-BN,Right,right,AS,1,1,45,8,2.13582396507,0.135484933853,1,45,1,45,0,8,0,8
110,140,5 AS-BS,Both,right,AS,NA,1,45,8,2.63727092743,0.636816978455,NA,45,NA,45,NA,8,NA,8
111,78,2 AS-BN,Right,right,AS,1,1,46,8,2.63696599007,0.636539936066,1,46,1,46,0,8,0,8
112,243,2 AS-BN,Right,right,AS,1,1,46,8,2.13285303116,0.131272792816,1,46,1,46,0,8,0,8
113,88,2 AS-BN,Right,right,AS,1,1,47,8,2.43652510643,0.436036109924,1,47,1,47,0,8,0,8
114,101,4 BS-AN,Left,left,BS,1,1,48,8,2.13631296158,0.135040044785,1,48,1,48,0,8,0,8
115,256,4 BS-AN,Left,left,BS,1,1,48,8,2.33621191978,0.335847854614,1,48,1,48,0,8,0,8
116,49,3 BS-BN,Left,right,BN,0,0,48,9,2.13563513756,0.135146141052,0,48,0,48,1,9,1,9
117,4,1 AS-AN,Right,left,AN,0,0,48,10,2.43654513359,0.436200141907,0,48,0,48,1,10,1,10
118,91,2 AS-BN,Left,left,AS,1,1,49,10,2.52100300789,0.520472049713,1,49,1,49,0,10,0,10
119,145,5 AS-BS,Both,right,BS,NA,0,49,10,2.83777308464,0.83652806282,NA,49,NA,49,NA,10,NA,10
120,278,5 AS-BS,Both,left,BS,NA,0,49,10,2.21895194054,0.218616008759,NA,49,NA,49,NA,10,NA,10
121,167,6 AN-BN,None,left,AN,NA,0,49,10,4.94121313095,2.93992900848,NA,49,NA,49,NA,10,NA,10
122,66,2 AS-BN,Right,right,AS,1,1,50,10,2.13551878929,0.135009050369,1,50,1,50,0,10,0,10
123,82,2 AS-BN,Right,right,AS,1,1,51,10,2.11891198158,0.118458986282,1,51,1,51,0,10,0,10
124,161,6 AN-BN,None,right,BN,NA,1,51,10,2.13557004929,0.134289979935,NA,51,NA,51,NA,10,NA,10
125,221,6 AN-BN,None,right,BN,NA,1,51,10,2.13655090332,0.135819196701,NA,51,NA,51,NA,10,NA,10
